0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2381719588793203e-07,2.7466893470773357e-07,6.631740490092852e-08,7.066076079809136e-08,2.0281785850784217e-07,2.767820603821747e-07,1.474953990054928e-07,1.136662461931337e-07
8.257015338131168e-07,9.820792001846712e-07,2.510524268473091e-07,2.696098135857028e-07,7.671976050005469e-07,1.0102218084284686e-06,5.460797183332033e-07,4.423668258368707e-07
1.7343490981147625e-06,1.9894616798410425e-06,5.370532107917825e-07,5.807553407066735e-07,1.6338708519469947e-06,2.0907925772917224e-06,1.1387219274183735e-06,9.683164989837678e-07
2.908528813350131e-06,3.217701305402443e-06,9.110770520237566e-07,9.920397587848129e-07,2.7502203465701314e-06,3.4490262805775274e-06,1.8814837403624551e-06,1.6747062545618974e-06
4.320773314248072e-06,4.620012987288646e-06,1.3624581924887025e-06,1.4947132740417146e-06,4.069279839313822e-06,5.044104455009801e-06,2.742939841482439e-06,2.5471269964327803e-06
5.949612841504859e-06,6.171611403260613e-06,1.8821635876520304e-06,2.0822524220420746e-06,5.551063622988295e-06,6.851750185887795e-06,3.701684590851073e-06,3.5739599297812674e-06
7.766025191813242e-06,7.858010576455854e-06,2.462369138811482e-06,2.749182840489084e-06,7.1642152761342e-06,8.848251127346884e-06,4.743516910821199e-06,4.746962531498866e-06
9.726830285217147e-06,9.674630746303592e-06,3.0962835353420814e-06,3.4906181554106297e-06,8.884191629476845e-06,1.0989334441546816e-05,5.859832072019344e-06,6.0605616454267874e-06
1.1779020496760495e-05,1.163386241387343e-05,3.7785630411235616e-06,4.302408797229873e-06,1.0689203008951154e-05,1.3227554518380202e-05,7.0471792241733056e-06,7.510321211157134e-06
1.3893400137021672e-05,1.3748493074672297e-05,4.505966444412479e-06,5.1811975936288945e-06,1.255810639122501e-05,1.5539244486717507e-05,8.303234608320054e-06,9.091376341530122e-06
1.6071897334768437e-05,1.6016319932532497e-05,5.2772375056520104e-06,6.124026640463853e-06,1.4474541785602923e-05,1.7916680008056574e-05,9.622542165743653e-06,1.0797112736327108e-05
1.8335971617489122e-05,1.8444747183821164e-05,6.09264543527388e-06,7.127851858967915e-06,1.6427522496087477e-05,2.0351188140921295e-05,1.0992426723532844e-05,1.2620172128663398e-05
2.0713368940050714e-05,2.1024532543378882e-05,6.952352578082355e-06,8.189408617909066e-06,1.8408227333566174e-05,2.281603701703716e-05,1.2403072105371393e-05,1.4554339941241778e-05
2.3223472453537397e-05,2.372575363551732e-05,7.858078788558487e-06,9.305971616413444e-06,2.0408242562552914e-05,2.529304583731573e-05,1.384526512993034e-05,1.6592495740042068e-05
2.5873905542539433e-05,2.6512137992540374e-05,8.811565749056172e-06,1.0476039278728422e-05,2.241972651972901e-05,2.7788852094090544e-05,1.5296187484636903e-05,1.872724897111766e-05
2.8673319320660084e-05,2.938101170002483e-05,9.813744327402674e-06,1.1699770766426809e-05,2.443514676997438e-05,3.0314251489471644e-05,1.6740948922233656e-05,2.0951427359250374e-05
3.1622628739569336e-05,3.235457552364096e-05,1.0864234354812652e-05,1.2979183338757139e-05,2.644790947670117e-05,3.287347135483287e-05,1.818677264964208e-05,2.3258113287738524e-05
3.4698256058618426e-05,3.547726009855978e-05,1.196169341710629e-05,1.4317000022856519e-05,2.8453498089220375e-05,3.546920561348088e-05,1.9645045540528372e-05,2.5643072149250656e-05
3.785654917010106e-05,3.8794722058810294e-05,1.3104837307764683e-05,1.571481698192656e-05,3.0450224585365504e-05,3.8089325244072825e-05,2.1125391867826693e-05,2.8105905585107394e-05
4.108079883735627e-05,4.232100400258787e-05,1.4293837011791766e-05,1.7172145817312412e-05,3.243804530939087e-05,4.0718958189245313e-05,2.263562237203587e-05,3.06467482005246e-05
4.4410826376406476e-05,4.6029581426410004e-05,1.5530928067164496e-05,1.8687398551264778e-05,3.441966327955015e-05,4.335024641477503e-05,2.4182481865864247e-05,3.3261621865676716e-05
4.7913425078149885e-05,4.986467683920637e-05,1.6819558368297294e-05,2.0260144083295017e-05,3.64018815162126e-05,4.5995206164661795e-05,2.577495797595475e-05,3.594492227421142e-05
5.1578528655227274e-05,5.379976209951565e-05,1.8163809727411717e-05,2.1893250959692523e-05,3.8396232412196696e-05,4.86882527184207e-05,2.7420381229603663e-05,3.8703954487573355e-05
5.5353557399939746e-05,5.7873108744388446e-05,1.956695268745534e-05,2.3593271180288866e-05,4.041638021590188e-05,5.147344927536324e-05,2.911993215093389e-05,4.155162605457008e-05
5.923478238401003e-05,6.215098255779594e-05,2.103072802128736e-05,2.536953252274543e-05,4.247646938893013e-05,5.439481537905522e-05,3.087781078647822e-05,4.450252890819684e-05
6.326704897219315e-05,6.672613380942494e-05,2.2555910618393682e-05,2.723239958868362e-05,4.4591233745450154e-05,5.746427268604748e-05,3.270546949352138e-05,4.757440183311701e-05
6.75392075208947e-05,7.164847920648754e-05,2.414319897070527e-05,2.9192629881436005e-05,4.6776382077950984e-05,6.0694717831211165e-05,3.4617623896338046e-05,5.078747199149802e-05
7.213597564259544e-05,7.697423279751092e-05,2.579440115368925e-05,3.1261381082003936e-05,4.905022433376871e-05,6.413058144971728e-05,3.662331437226385e-05,5.4162461310625076e-05
7.708519842708483e-05,8.283634088002145e-05,2.751488318608608e-05,3.3451011404395103e-05,5.1434333727229387e-05,6.7842636781279e-05,3.873354216921143e-05,5.772408258053474e-05
