0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999942183494568,0.9999911189079285,0.9999893307685852,0.9999726414680481,0.9999972581863403,0.9999082088470459,0.9999564290046692,0.9999982118606567,0.9999857544898987,0.9999811053276062,0.9999977946281433,0.999891459941864,0.9999962449073792,0.9999932050704956,0.9999960064888,0.9999977350234985,0.9999771118164062,0.9999472498893738,0.9999690055847168,0.9999919533729553,0.9999889135360718,0.9999913573265076,0.999972403049469,0.9999975562095642,0.9999699592590332,0.9999444484710693,0.9998438358306885,0.9999781250953674,0.9999405741691589,0.9999962449073792,0.9999973177909851,0.9999967813491821,0.999933123588562,0.9999976754188538,0.9999602437019348,0.9999935626983643,0.9999865293502808,0.9999960660934448,0.9999971389770508,0.999972939491272,0.9998971819877625,0.9999985694885254,0.999998152256012,0.9999985098838806,0.9999990463256836,0.9999980330467224,0.9999396800994873,0.9999520778656006,0.9999974966049194,0.9999975562095642,0.999943733215332,0.9998500943183899,0.9998760223388672,0.9999186992645264,0.9999571442604065,0.9998714923858643,0.9999991059303284,0.9999977350234985,0.999997615814209,0.9994772672653198,0.9998813271522522,0.9999412298202515,0.999999463558197,0.9999975562095642,0.999864399433136,0.9998731017112732,0.9999428391456604,0.9999993443489075,0.999976396560669,0.9997950792312622,0.9998564124107361,0.9998721480369568,0.9995917677879333,0.9999125599861145,0.999983549118042,0.9998658895492554,0.9997571706771851,0.9997122883796692,0.999999463558197,0.9999619722366333,0.9999893307685852,0.9999970197677612,0.9997782111167908,0.9997560381889343,0.9997877478599548,0.9996687769889832,0.9999932646751404,0.9998718500137329,0.9998568892478943,0.9997967481613159,0.9992050528526306,0.999719500541687,0.9998325705528259,0.999915599822998,0.9995866417884827,0.9999304413795471,0.999866783618927,0.9999613165855408,0.9994945526123047,0.9998945593833923
0.9999769330024719,0.9999656677246094,0.9999577403068542,0.9998936653137207,0.9999892115592957,0.999682605266571,0.9998308420181274,0.9999927878379822,0.99994295835495,0.9999250173568726,0.999991238117218,0.9995650053024292,0.9999851584434509,0.9999730587005615,0.9999840259552002,0.9999909400939941,0.9999092817306519,0.9994177222251892,0.9998981356620789,0.999968409538269,0.9999554753303528,0.9999658465385437,0.9998911619186401,0.9999902248382568,0.9998787641525269,0.9997842311859131,0.9993802905082703,0.9999143481254578,0.9997597336769104,0.9999851584434509,0.9999892115592957,0.9999871253967285,0.9997482299804688,0.999990701675415,0.9998639822006226,0.9999739527702332,0.9999465346336365,0.9999843239784241,0.9999886155128479,0.999895453453064,0.9991966485977173,0.9999942183494568,0.9999926686286926,0.9999940395355225,0.9999962449073792,0.9999921321868896,0.999756932258606,0.9998038411140442,0.9999900460243225,0.9999901652336121,0.9997739791870117,0.9993922710418701,0.9996190071105957,0.9996850490570068,0.9998310804367065,0.9994804263114929,0.9999964237213135,0.9999911189079285,0.9999904036521912,0.9981369376182556,0.999569296836853,0.9997694492340088,0.9999978542327881,0.9999904632568359,0.9994587302207947,0.9995337724685669,0.9997890591621399,0.9999973773956299,0.9999074339866638,0.9992272257804871,0.9994480013847351,0.9995214939117432,0.9987920522689819,0.9996539950370789,0.9999352693557739,0.9995221495628357,0.9990459084510803,0.9989573359489441,0.9999979734420776,0.9999366402626038,0.9999595880508423,0.9999880194664001,0.9992021322250366,0.9989780783653259,0.9991903901100159,0.9987052083015442,0.9999725222587585,0.9995293617248535,0.9993993639945984,0.9992116689682007,0.9966965317726135,0.9989499449729919,0.999237060546875,0.999660074710846,0.998377799987793,0.9997381567955017,0.9995405077934265,0.9998522400856018,0.9981735944747925,0.9995831251144409
0.9999483227729797,0.999932050704956,0.9999055862426758,0.9998571276664734,0.999975860118866,0.9993191957473755,0.9996187090873718,0.9999838471412659,0.9998716711997986,0.9998329877853394,0.9999804496765137,0.9990478157997131,0.9999666810035706,0.9999396800994873,0.99996417760849,0.9999796152114868,0.999798059463501,0.9981433749198914,0.9997889995574951,0.9999302625656128,0.9998994469642639,0.9999242424964905,0.9997501373291016,0.9999781847000122,0.9997442364692688,0.999528706073761,0.9987250566482544,0.999812662601471,0.9995163083076477,0.9999670386314392,0.9999757409095764,0.9999710917472839,0.9994525909423828,0.9999790787696838,0.9997069835662842,0.9999414682388306,0.9998832941055298,0.9999648332595825,0.9999744892120361,0.9997755289077759,0.998872697353363,0.9999870657920837,0.9999834895133972,0.9999866485595703,0.9999915361404419,0.9999824166297913,0.9994552731513977,0.9995577931404114,0.9999776482582092,0.9999780058860779,0.9995223879814148,0.9986888766288757,0.9991753101348877,0.9991706013679504,0.9996264576911926,0.9988492131233215,0.9999919533729553,0.999980092048645,0.9999784231185913,0.9960532784461975,0.9990853071212769,0.9994918704032898,0.999995231628418,0.9999793171882629,0.9988006949424744,0.9991104602813721,0.9995643496513367,0.999994158744812,0.9997978806495667,0.9983507990837097,0.9988322257995605,0.9989480972290039,0.9973005056381226,0.9992130994796753,0.9998562335968018,0.9989765882492065,0.997920036315918,0.9974557161331177,0.9999954700469971,0.9998999834060669,0.9999112486839294,0.9999730587005615,0.9983708262443542,0.9980883002281189,0.9982888698577881,0.996992290019989,0.9999442100524902,0.9989602565765381,0.9988524913787842,0.9984162449836731,0.9923385381698608,0.9977359175682068,0.9982002973556519,0.9992133378982544,0.9964074492454529,0.9994502067565918,0.9989705681800842,0.9996848702430725,0.9962276816368103,0.9990557432174683
0.9999086856842041,0.9998860955238342,0.9998325109481812,0.9998115301132202,0.9999573230743408,0.9988561272621155,0.9993250966072083,0.999971330165863,0.9997721314430237,0.9997058510780334,0.9999656677246094,0.9982549548149109,0.9999408721923828,0.9998933672904968,0.9999365210533142,0.9999638199806213,0.999644935131073,0.9960728287696838,0.9996437430381775,0.9998785853385925,0.9998229742050171,0.9998674392700195,0.9995614290237427,0.999961793422699,0.9995638728141785,0.9991939067840576,0.997904360294342,0.9996770620346069,0.9992409348487854,0.9999426603317261,0.9999570250511169,0.9999486207962036,0.9990546107292175,0.9999627470970154,0.9994681477546692,0.9998984932899475,0.9997988343238831,0.9999377131462097,0.999954879283905,0.9996175169944763,0.9985059499740601,0.9999771118164062,0.9999707341194153,0.9999762773513794,0.9999849796295166,0.9999687671661377,0.9990404844284058,0.9992472529411316,0.9999603629112244,0.9999610781669617,0.9991713166236877,0.9977802634239197,0.9985892176628113,0.9986286759376526,0.9993487000465393,0.9979937672615051,0.9999856948852539,0.9999648332595825,0.9999616146087646,0.9934601783752441,0.9984732270240784,0.9991491436958313,0.9999915957450867,0.9999648332595825,0.9979123473167419,0.9983581304550171,0.9992968440055847,0.9999896287918091,0.9996547698974609,0.9970850944519043,0.9979538917541504,0.998169481754303,0.9954014420509338,0.998603880405426,0.9997494220733643,0.9983162879943848,0.9964599013328552,0.995182991027832,0.9999920129776001,0.999813973903656,0.9998676180839539,0.9999522566795349,0.9974080920219421,0.9968175292015076,0.9971617460250854,0.9945895671844482,0.999904990196228,0.9980002641677856,0.998153030872345,0.9975016117095947,0.9867609143257141,0.9962807893753052,0.9967813491821289,0.9986122250556946,0.9936056733131409,0.9991024136543274,0.9981895089149475,0.9994722604751587,0.9936679601669312,0.9982858300209045
0.9998580813407898,0.9998283386230469,0.9997398257255554,0.999757707118988,0.9999337792396545,0.998328685760498,0.9989370107650757,0.9999552965164185,0.9996446967124939,0.9995419383049011,0.9999471306800842,0.9973130226135254,0.999907910823822,0.9998342990875244,0.9999011158943176,0.9999434947967529,0.9994513988494873,0.9952589869499207,0.9994657039642334,0.9998148679733276,0.9997258186340332,0.9997961521148682,0.9993225336074829,0.9999405145645142,0.9993366599082947,0.9987918138504028,0.996977686882019,0.9995098114013672,0.9989144206047058,0.9999111294746399,0.9999329447746277,0.9999197125434875,0.9985632300376892,0.9999417662620544,0.9991828799247742,0.9998457431793213,0.9996985793113708,0.9999030828475952,0.9999297261238098,0.9994106292724609,0.9979349970817566,0.9999644756317139,0.999954342842102,0.9999629855155945,0.9999765157699585,0.9999513626098633,0.9985093474388123,0.9989025592803955,0.9999380707740784,0.9999393820762634,0.998769223690033,0.9967395663261414,0.9978153109550476,0.9979730844497681,0.9990050196647644,0.9968830943107605,0.999977707862854,0.9999452829360962,0.999940037727356,0.9903146028518677,0.9977222084999084,0.9987486600875854,0.9999868273735046,0.999948263168335,0.9968271851539612,0.9975583553314209,0.9989634156227112,0.9999839067459106,0.9994872212409973,0.9956163763999939,0.9968674182891846,0.9971694350242615,0.9931227564811707,0.9977900981903076,0.9996187090873718,0.9975534081459045,0.9947677254676819,0.9920430779457092,0.9999877214431763,0.999713659286499,0.9998271465301514,0.9999255537986755,0.9962112307548523,0.9952850341796875,0.9957461357116699,0.9914883375167847,0.9998548626899719,0.9969000816345215,0.9973663091659546,0.9964869022369385,0.9816859364509583,0.9945812225341797,0.9947152137756348,0.9978559017181396,0.9898713827133179,0.9987223148345947,0.9972484707832336,0.9992271661758423,0.9912897348403931,0.9973050951957703
0.9997967481613159,0.9997589588165283,0.9996284246444702,0.9996961355209351,0.9999053478240967,0.9977418780326843,0.9984664916992188,0.9999358654022217,0.9994897842407227,0.9993290901184082,0.9999252557754517,0.9962096810340881,0.999867856502533,0.9997627139091492,0.9998580813407898,0.9999186992645264,0.9992191195487976,0.994336724281311,0.9992571473121643,0.9997401237487793,0.9996079802513123,0.9997112154960632,0.9990361332893372,0.999914824962616,0.9990729093551636,0.9983413219451904,0.9959120154380798,0.9993135333061218,0.99859219789505,0.9998728632926941,0.9999036192893982,0.9998843669891357,0.9979774355888367,0.9999160766601562,0.998850405216217,0.9997870922088623,0.9995823502540588,0.9998608231544495,0.9998992085456848,0.9991797208786011,0.997323215007782,0.9999490976333618,0.9999343156814575,0.9999468326568604,0.9999661445617676,0.9999301433563232,0.997850775718689,0.9984835386276245,0.999910831451416,0.9999130368232727,0.9984064698219299,0.9957067370414734,0.9969182014465332,0.9970830678939819,0.9986039400100708,0.9956457018852234,0.9999679327011108,0.9999216198921204,0.9999136924743652,0.9867469668388367,0.9969557523727417,0.9983085989952087,0.9999810457229614,0.9999308586120605,0.9956350326538086,0.9967624545097351,0.9985877275466919,0.9999769330024719,0.9993084073066711,0.9939232468605042,0.9956312775611877,0.9959654211997986,0.9907470941543579,0.9969179630279541,0.9994702935218811,0.9948472380638123,0.9929609298706055,0.9880955815315247,0.9999825358390808,0.9995893836021423,0.9997755289077759,0.9998930096626282,0.9949497580528259,0.993407130241394,0.9942317605018616,0.9878131151199341,0.9997944831848145,0.995388388633728,0.9964755177497864,0.9954913854598999,0.9768556952476501,0.9926944375038147,0.9919834733009338,0.9969773292541504,0.9857853651046753,0.9983508586883545,0.9962349534034729,0.998961329460144,0.9888554811477661,0.9960113763809204
0.9997249245643616,0.9996786117553711,0.9994991421699524,0.9996274709701538,0.9998721480369568,0.997119665145874,0.9979060888290405,0.9999129176139832,0.9993079900741577,0.9990794658660889,0.9999001622200012,0.9948433041572571,0.9998207092285156,0.999678909778595,0.9998075366020203,0.9998894333839417,0.9989499449729919,0.9933696389198303,0.9990172982215881,0.9996844530105591,0.999469518661499,0.9996134638786316,0.9987102150917053,0.9998849630355835,0.9988403916358948,0.9978654980659485,0.9948481321334839,0.99909508228302,0.9982292056083679,0.999829113483429,0.9998690485954285,0.9998427033424377,0.9974240660667419,0.9998857378959656,0.9985028505325317,0.9997209906578064,0.999454140663147,0.9998111128807068,0.9998632669448853,0.9989220499992371,0.9966138005256653,0.9999311566352844,0.9999107718467712,0.9999277591705322,0.9999539256095886,0.9999051690101624,0.9970287084579468,0.9980116486549377,0.9998787045478821,0.9998821020126343,0.9980159997940063,0.9945966601371765,0.9958652257919312,0.9962075352668762,0.9981548190116882,0.9942483305931091,0.9999564290046692,0.9998939633369446,0.9998825788497925,0.9831686019897461,0.9962216019630432,0.9978523850440979,0.999974250793457,0.9999138116836548,0.9942570924758911,0.9959115386009216,0.9981852173805237,0.9999688267707825,0.999126136302948,0.9921289682388306,0.9941426515579224,0.9947042465209961,0.9885303974151611,0.9957345724105835,0.9993080496788025,0.9936957955360413,0.9911546111106873,0.9836423397064209,0.9999765753746033,0.9994350671768188,0.9997140169143677,0.9998546838760376,0.993429958820343,0.9913316369056702,0.9924641847610474,0.9840414524078369,0.9997255802154541,0.9936483502388,0.9956162571907043,0.9943333864212036,0.9724428057670593,0.9909534454345703,0.9882659912109375,0.9960602521896362,0.9812178015708923,0.9979423880577087,0.9950795769691467,0.9986850023269653,0.985971212387085,0.9942402243614197
0.9996428489685059,0.9995876550674438,0.9993530511856079,0.9995392560958862,0.9998342990875244,0.9965001344680786,0.9972785115242004,0.9998865127563477,0.9990997910499573,0.9987877607345581,0.9998724460601807,0.9934247136116028,0.9997665882110596,0.9995830059051514,0.9997494220733643,0.9998556971549988,0.9986456036567688,0.9923433661460876,0.998749315738678,0.9996240139007568,0.999312698841095,0.9995037913322449,0.9983489513397217,0.9998508095741272,0.9985740184783936,0.9972869157791138,0.9936577081680298,0.9988516569137573,0.997828483581543,0.999779999256134,0.9998292326927185,0.999794602394104,0.9968401193618774,0.9998508095741272,0.9981259107589722,0.9996480345726013,0.9993165135383606,0.999754011631012,0.9998220801353455,0.9986329078674316,0.9958616495132446,0.9999105930328369,0.9998836517333984,0.9999058246612549,0.9999397993087769,0.9998764395713806,0.9962033033370972,0.9975367188453674,0.9998416900634766,0.9998466372489929,0.9975813627243042,0.9935577511787415,0.9947217702865601,0.9953093528747559,0.9976677298545837,0.9928274750709534,0.999943196773529,0.9998623728752136,0.9998466968536377,0.9798249006271362,0.9954839944839478,0.9973592162132263,0.9999663829803467,0.9998983144760132,0.9927552938461304,0.9949550628662109,0.9977210760116577,0.9999595284461975,0.9989508986473083,0.9902730584144592,0.9925451278686523,0.9935370087623596,0.9862793684005737,0.9943549036979675,0.999136745929718,0.9925655722618103,0.9894558191299438,0.9792658686637878,0.9999697208404541,0.9992315769195557,0.9996439814567566,0.9998106360435486,0.9920855164527893,0.9887585639953613,0.9906468987464905,0.9808515310287476,0.9996488690376282,0.9918720126152039,0.9946317672729492,0.9931414723396301,0.968414306640625,0.9892707467079163,0.9854549169540405,0.9951971769332886,0.9770927429199219,0.9974793195724487,0.9936911463737488,0.9984070658683777,0.9838191866874695,0.9920288324356079
0.9995507597923279,0.9994865655899048,0.9991912245750427,0.999439001083374,0.9997919797897339,0.9958038330078125,0.9965776205062866,0.9998566508293152,0.9988664388656616,0.9984577298164368,0.9998423457145691,0.9921190738677979,0.9997055530548096,0.999475359916687,0.9996839761734009,0.9998174905776978,0.9983080625534058,0.9912582635879517,0.998461127281189,0.9995594024658203,0.9991351962089539,0.9993829131126404,0.9979655146598816,0.9998165965080261,0.9982614517211914,0.9967081546783447,0.9923385381698608,0.9985833168029785,0.9973956346511841,0.9997257590293884,0.9997842907905579,0.9997401237487793,0.9962899684906006,0.9998112320899963,0.9976869821548462,0.9995688199996948,0.9991818070411682,0.9996897578239441,0.9997755885124207,0.9983156323432922,0.9949662685394287,0.9998875856399536,0.9998530149459839,0.9998810291290283,0.9999237656593323,0.999843955039978,0.9950781464576721,0.9970570802688599,0.9997997283935547,0.9998067617416382,0.9971135854721069,0.9924190044403076,0.9933362007141113,0.9942836165428162,0.9971535801887512,0.9912865161895752,0.9999282360076904,0.9998270273208618,0.9998059868812561,0.9761582016944885,0.994796097278595,0.9968061447143555,0.9999575018882751,0.9998852610588074,0.991176187992096,0.9940628409385681,0.9973443746566772,0.9999491572380066,0.9987928867340088,0.9883004426956177,0.9909530282020569,0.9925321936607361,0.9846120476722717,0.9927288889884949,0.998964786529541,0.9911821484565735,0.987959086894989,0.9756460189819336,0.9999621510505676,0.998994767665863,0.9995660185813904,0.9997608661651611,0.9907752871513367,0.9860721826553345,0.9890291690826416,0.9775053262710571,0.9995651841163635,0.9899475574493408,0.9934581518173218,0.991070032119751,0.9634447693824768,0.9877208471298218,0.9828956723213196,0.9943581819534302,0.9734445810317993,0.9969680905342102,0.9920020699501038,0.9981350898742676,0.981467068195343,0.9902687072753906
