0,1,2,3
0.0,0.0,0.0,0.0
5.0809454421596456e-08,7.543528823816814e-08,9.410335621851118e-08,5.676259817732898e-08
1.810773966326451e-07,2.531521658966085e-07,3.43131034696853e-07,2.0690248447863269e-07
3.6504954437077686e-07,4.927970280732552e-07,7.12096721144917e-07,4.2577721615089104e-07
5.854307687513938e-07,7.856152706153807e-07,1.1765350791392848e-06,6.957888558645209e-07
8.305032679345459e-07,1.1275625411144574e-06,1.7170229966723127e-06,1.0055263146568905e-06
1.0934397778328275e-06,1.5140915365918772e-06,2.319857912880252e-06,1.3481848100127536e-06
1.3719553635382908e-06,1.9490073555061826e-06,2.9787256607960444e-06,1.7201211903739022e-06
1.6657114656482008e-06,2.431618440823513e-06,3.6914520933351014e-06,2.119168357239687e-06
1.975334271264728e-06,2.9455470667016925e-06,4.452836037671659e-06,2.5428596472920617e-06
2.2993635866441764e-06,3.4762783798214514e-06,5.255771611700766e-06,2.9882253329560626e-06
2.6355507998232497e-06,4.020730102638481e-06,6.0951110754103865e-06,3.4523366139183054e-06
2.981436182381003e-06,4.5790270633006e-06,6.967672106839018e-06,3.932494564651279e-06
3.3413518849556567e-06,5.151376626599813e-06,7.874023140175268e-06,4.426512987265596e-06
3.721791244970518e-06,5.743844212702243e-06,8.813118256512098e-06,4.9324676183459815e-06
4.122475274925819e-06,6.365303761413088e-06,9.775501894182526e-06,5.448612228065031e-06
4.54259452453698e-06,7.018006272119237e-06,1.0751487025117967e-05,5.974131909169955e-06
4.98831104778219e-06,7.69775033404585e-06,1.1733250175893772e-05,6.507569651148515e-06
5.462956323754042e-06,8.402800631301943e-06,1.2716941455437336e-05,7.044861376925837e-06
5.968000095890602e-06,9.126312761509325e-06,1.3708277947444003e-05,7.580891633551801e-06
6.501588359242305e-06,9.86603663477581e-06,1.4715948964294512e-05,8.111566785373725e-06
7.056381036818493e-06,1.0622417903505266e-05,1.574546877236571e-05,8.633871402707882e-06
7.622353223268874e-06,1.1391847692721058e-05,1.680143759585917e-05,9.146324373432435e-06
8.189706022676546e-06,1.2173530194559135e-05,1.788744884834159e-05,9.648440936871339e-06
8.74470697453944e-06,1.2971708201803267e-05,1.9009277821169235e-05,1.0140548511117231e-05
9.278332981921267e-06,1.3791817764285952e-05,2.017673250520602e-05,1.0624247806845233e-05
9.793627214094158e-06,1.4636530977440998e-05,2.1381380065577105e-05,1.110183529817732e-05
1.0303947419743054e-05,1.5518966392846778e-05,2.2594289475819096e-05,1.1575179087230936e-05
1.081502250599442e-05,1.6449728718725964e-05,2.3795599190634675e-05,1.2044996765325777e-05
1.1326731510052923e-05,1.7412867236998864e-05,2.4983964976854622e-05,1.251109097211156e-05
1.1840614206448663e-05,1.8387267118669115e-05,2.6157704269280657e-05,1.297266862820834e-05
1.2358484127616975e-05,1.9367309505469166e-05,2.730344931478612e-05,1.3429804312181659e-05
1.2883990166301373e-05,2.036602199950721e-05,2.8411952371243387e-05,1.3883455721952487e-05
1.3423410564428195e-05,2.1400668629212305e-05,2.9482320314855315e-05,1.4334270417748485e-05
1.398387030349113e-05,2.2473819626611657e-05,3.05187568301335e-05,1.4782340258534532e-05
1.4570580788131338e-05,2.3570248231408186e-05,3.151413693558425e-05,1.5227566109388135e-05
1.518523640697822e-05,2.466967453074176e-05,3.2484564144397154e-05,1.5671870642108843e-05
1.582751610840205e-05,2.5758365154615603e-05,3.342915078974329e-05,1.6117535778903402e-05
1.6495301679242402e-05,2.6821700885193422e-05,3.434489917708561e-05,1.6565454643568955e-05
1.7187638150062412e-05,2.7850966944242828e-05,3.524081330397166e-05,1.7015316188917495e-05
1.7898137230076827e-05,2.8850803573732264e-05,3.613044464145787e-05,1.746830457705073e-05
1.8615677618072368e-05,2.98321210721042e-05,3.701786044985056e-05,1.792699913494289e-05
1.9337847334099934e-05,3.0799550586380064e-05,3.790434493566863e-05,1.8394406652078032e-05
2.006064823945053e-05,3.175074380123988e-05,3.878901043208316e-05,1.8871269276132807e-05
2.0767531168530695e-05,3.267967258580029e-05,3.967577140429057e-05,1.935494401550386e-05
2.1441832359414548e-05,3.359020047355443e-05,4.055703539052047e-05,1.9842624169541523e-05
2.2083857402321883e-05,3.4477223380235955e-05,4.142765828873962e-05,2.033368764386978e-05
2.2696625819662586e-05,3.534370262059383e-05,4.2290637793485075e-05,2.083018443954643e-05
2.327920083189383e-05,3.6200875911163166e-05,4.314743273425847e-05,2.1335235942387953e-05
2.3830143618397415e-05,3.705801282194443e-05,4.3992225982947275e-05,2.1849873519386165e-05
2.4352735636057332e-05,3.791161725530401e-05,4.480878124013543e-05,2.2372698367689736e-05
2.4858776669134386e-05,3.877204653690569e-05,4.558072396321222e-05,2.2901383999851532e-05
2.5362805899931118e-05,3.9652386476518586e-05,4.629625618690625e-05,2.34353901760187e-05
2.58726577158086e-05,4.057313344674185e-05,4.695697134593502e-05,2.3976243028300814e-05
