0,1,2,3,4,5,6,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552
0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997019767761,0.9999997615814209,0.9999997019767761,0.9999997019767761,0.9999998211860657
0.9999994039535522,0.999999463558197,0.9999994039535522,0.9999992847442627,0.999999463558197,0.9999993443489075,0.9999994039535522,0.9999995827674866
0.9999989867210388,0.9999991059303284,0.999998927116394,0.9999988079071045,0.9999991059303284,0.999998927116394,0.9999989867210388,0.9999993443489075
0.9999985098838806,0.9999986886978149,0.9999983906745911,0.9999982118606567,0.9999986886978149,0.9999984502792358,0.9999984502792358,0.9999989867210388
0.9999979734420776,0.9999982118606567,0.9999977946281433,0.9999975562095642,0.9999982118606567,0.9999979138374329,0.9999979138374329,0.9999985694885254
0.9999973773956299,0.9999976754188538,0.9999971389770508,0.9999967813491821,0.999997615814209,0.9999973177909851,0.9999972581863403,0.999998152256012
0.9999967217445374,0.999997079372406,0.9999963641166687,0.9999959468841553,0.9999970197677612,0.9999966621398926,0.9999964833259583,0.999997615814209
0.9999960064888,0.9999964237213135,0.9999955296516418,0.9999950528144836,0.9999963641166687,0.9999959468841553,0.9999957084655762,0.999997079372406
0.9999952912330627,0.9999956488609314,0.9999946355819702,0.9999940395355225,0.9999956488609314,0.9999951720237732,0.9999948740005493,0.9999964833259583
0.9999945163726807,0.9999948740005493,0.999993622303009,0.9999929666519165,0.9999949336051941,0.9999943971633911,0.9999939203262329,0.9999958276748657
0.9999936819076538,0.9999940395355225,0.9999925494194031,0.999991774559021,0.999994158744812,0.9999935030937195,0.9999929666519165,0.9999951720237732
0.999992847442627,0.999993085861206,0.9999914169311523,0.9999905228614807,0.9999933242797852,0.9999926686286926,0.9999919533729553,0.9999943971633911
0.9999919533729553,0.9999921321868896,0.9999902248382568,0.9999892115592957,0.9999924898147583,0.9999917149543762,0.9999908804893494,0.999993622303009
0.9999909400939941,0.9999911189079285,0.9999889135360718,0.999987781047821,0.9999915957450867,0.9999907612800598,0.9999898076057434,0.999992847442627
0.999989926815033,0.9999900460243225,0.9999875426292419,0.9999862909317017,0.999990701675415,0.9999897480010986,0.9999886751174927,0.9999919533729553
0.9999887943267822,0.9999889135360718,0.9999861121177673,0.9999847412109375,0.9999897480010986,0.9999887347221375,0.9999875426292419,0.9999910593032837
0.9999876618385315,0.9999877214431763,0.999984622001648,0.9999831318855286,0.9999887943267822,0.9999876618385315,0.9999864101409912,0.9999901652336121
0.9999864101409912,0.9999865293502808,0.999983012676239,0.9999814033508301,0.999987781047821,0.9999865889549255,0.9999852180480957,0.9999891519546509
0.9999850988388062,0.9999852776527405,0.9999814033508301,0.9999796152114868,0.9999867677688599,0.9999854564666748,0.9999839663505554,0.9999881386756897
0.9999837875366211,0.9999840259552002,0.9999796748161316,0.999977707862854,0.9999857544898987,0.9999843239784241,0.9999827146530151,0.9999871253967285
0.9999824166297913,0.9999826550483704,0.9999779462814331,0.9999758005142212,0.9999846816062927,0.9999830722808838,0.9999814033508301,0.9999859929084778
0.9999809265136719,0.9999812841415405,0.9999760985374451,0.9999737739562988,0.9999836087226868,0.9999818205833435,0.9999800324440002,0.9999849200248718
0.9999794363975525,0.9999798536300659,0.9999741911888123,0.9999716877937317,0.999982476234436,0.9999805688858032,0.9999786615371704,0.9999837875366211
0.9999778866767883,0.9999783635139465,0.9999721646308899,0.999969482421875,0.9999813437461853,0.9999791979789734,0.9999772310256958,0.9999826550483704
0.9999762773513794,0.9999769330024719,0.9999700784683228,0.9999672174453735,0.9999801516532898,0.9999778270721436,0.9999758005142212,0.9999814629554749
0.9999745488166809,0.9999753832817078,0.9999679327011108,0.9999648332595825,0.9999789595603943,0.9999763369560242,0.9999743700027466,0.9999802112579346
0.9999727606773376,0.9999738335609436,0.9999656677246094,0.9999623894691467,0.9999776482582092,0.99997478723526,0.9999728202819824,0.9999789595603943
0.9999707937240601,0.9999721646308899,0.9999633431434631,0.9999597668647766,0.9999763369560242,0.9999731779098511,0.9999712705612183,0.9999776482582092
