0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2666778559378145e-07,1.4657121027994435e-07,4.603820258353153e-08,5.011093051621174e-08,1.2711809915799677e-07,1.4566079187261494e-07,9.341532347661996e-08,7.998134776698862e-08
4.6014781673875405e-07,5.219422973823384e-07,1.7458148704463383e-07,1.8965184267472068e-07,4.781121560881729e-07,5.268399831948045e-07,3.443565219640732e-07,3.0574088327739446e-07
9.548969046591083e-07,1.0580225762168993e-06,3.7395471963463933e-07,4.0554530755798623e-07,1.0138957122762804e-06,1.0833016403921647e-06,7.167642479544156e-07,6.603333417842805e-07
1.5852386923143058e-06,1.7176777191707515e-06,6.35214405519946e-07,6.882589218548674e-07,1.7022899783114553e-06,1.7771091052054544e-06,1.1841890454888926e-06,1.1309019782856922e-06
2.334830469408189e-06,2.481176352375769e-06,9.513813097328239e-07,1.0310387779099983e-06,2.5162460133287823e-06,2.5843635285127675e-06,1.727519475025474e-06,1.7079798908525845e-06
3.192680878782994e-06,3.3304681892332155e-06,1.3168848909117514e-06,1.4291022125689778e-06,3.4331344522797735e-06,3.4891759241872933e-06,2.333717247893219e-06,2.384610979788704e-06
4.147796062170528e-06,4.252007329341723e-06,1.7273412140639266e-06,1.8787563931255136e-06,4.435049504536437e-06,4.4794019231630955e-06,2.9946827453386504e-06,3.156094408041099e-06
5.1857955440937076e-06,5.246138698566938e-06,2.179291868742439e-06,2.3769939616613556e-06,5.507648438651813e-06,5.5423693083866965e-06,3.7049003367428668e-06,4.0187583181250375e-06
6.2773210629529785e-06,6.326245056698099e-06,2.6702020932134474e-06,2.921404984590481e-06,6.638811100856401e-06,6.665131422778359e-06,4.459373030840652e-06,4.969307610735996e-06
7.397050012514228e-06,7.50362460166798e-06,3.1985737223294564e-06,3.510072474455228e-06,7.818240192136727e-06,7.838434612494893e-06,5.255082214716822e-06,6.0046349972253665e-06
8.53870005812496e-06,8.769107807893306e-06,3.7636857541656354e-06,4.1414973566133995e-06,9.037589734361973e-06,9.05465003597783e-06,6.09241442361963e-06,7.121275302779395e-06
9.715999112813734e-06,1.0111278243130073e-05,4.3654022192640696e-06,4.8147203415283e-06,1.0289937563356943e-05,1.0305576324753929e-05,6.969641162868356e-06,8.316398634633515e-06
1.0944346286123618e-05,1.1519267900439445e-05,5.002793841413222e-06,5.529140253202058e-06,1.1569211892492604e-05,1.158752911578631e-05,7.887291758379433e-06,9.588822649675421e-06
1.2237960618222132e-05,1.2992576557735447e-05,5.676607088389574e-06,6.284589289862197e-06,1.286989117943449e-05,1.2900575711682905e-05,8.845612683217041e-06,1.0934911188087426e-05
1.360857640975155e-05,1.4540832125931047e-05,6.387843313859776e-06,7.081094736349769e-06,1.4186979569785763e-05,1.4245625607145485e-05,9.829142982198391e-06,1.2349065400485415e-05
1.5060988516779616e-05,1.618433088879101e-05,7.137338798202109e-06,7.91866477811709e-06,1.55158486450091e-05,1.5625748346792534e-05,1.0824859600688796e-05,1.3825994756189175e-05
1.658955261518713e-05,1.79418821062427e-05,7.925812496978324e-06,8.79750405147206e-06,1.685281313257292e-05,1.7039104932337068e-05,1.1835666555271018e-05,1.536166382720694e-05
1.819284079829231e-05,1.983026049856562e-05,8.754072041483596e-06,9.718046385387424e-06,1.819522731238976e-05,1.8480579456081614e-05,1.2865168173448183e-05,1.6953665181063116e-05
1.9868453819071874e-05,2.186259916925337e-05,9.62258673098404e-06,1.0680980267352425e-05,1.9541530491551384e-05,1.9943459847127087e-05,1.3916044736106414e-05,1.8601132978801616e-05
2.161377778975293e-05,2.4035964088398032e-05,1.053145115292864e-05,1.168735707324231e-05,2.0890780433546752e-05,2.1423136786324903e-05,1.4992599972174503e-05,2.030438008659985e-05
2.3436132323695347e-05,2.632689938764088e-05,1.1480553439469077e-05,1.2738613804685883e-05,2.22434573515784e-05,2.2921571144252084e-05,1.6099342246889137e-05,2.2060718038119376e-05
2.5342509616166353e-05,2.8712865969282575e-05,1.246991268999409e-05,1.3836470316164196e-05,2.3601534849149175e-05,2.4447172108921222e-05,1.7241081877727993e-05,2.3859354769228958e-05
2.732977009145543e-05,3.1184201361611485e-05,1.3499876331479754e-05,1.4982986613176763e-05,2.4968934667413123e-05,2.6006406187661923e-05,1.8420205378788523e-05,2.5694645955809392e-05
2.939065598184243e-05,3.372667924850248e-05,1.4570996427210048e-05,1.6180323655134998e-05,2.6351377528044395e-05,2.761188443400897e-05,1.9632503608590923e-05,2.756731009867508e-05
3.152952194795944e-05,3.632958760135807e-05,1.5684081517974846e-05,1.743090251693502e-05,2.7756956114899367e-05,2.9283912226674147e-05,2.0875602785963565e-05,2.9483295293175615e-05
3.375759843038395e-05,3.9028927858453244e-05,1.6840509488247335e-05,1.8737331629381515e-05,2.9196242394391447e-05,3.1041963666211814e-05,2.2155942133395e-05,3.1453295378014445e-05
3.6089422792429104e-05,4.18566596636083e-05,1.8042092051473446e-05,2.010255411732942e-05,3.068115984206088e-05,3.290536187705584e-05,2.349070018681232e-05,3.348996688146144e-05
3.8539976230822504e-05,4.4849079131381586e-05,1.9290908312541433e-05,2.1529895093408413e-05,3.2224812457570806e-05,3.489797381917015e-05,2.489939288352616e-05,3.560611366992816e-05
4.112468377570622e-05,4.809602251043543e-05,2.05903979804134e-05,2.3023419998935424e-05,3.3841315598692745e-05,3.7052916013635695e-05,2.640569982759189e-05,3.781769555644132e-05
