0,1,2,3
0.0,0.0,0.0,0.0
6.903631799559662e-08,7.773183341441836e-08,8.715534249859047e-08,7.442378802124949e-08
2.516995891710394e-07,2.7459682883090863e-07,3.213655759282119e-07,2.741290359153936e-07
5.164067715668352e-07,5.583859206126363e-07,6.678129693682422e-07,5.708923254132969e-07
8.381995257877861e-07,9.19236754270969e-07,1.100030431189225e-06,9.438128927286016e-07
1.1983679542026948e-06,1.3613484952657018e-06,1.6003194787117536e-06,1.3771303883913788e-06
1.5857052630963153e-06,1.8859807369153714e-06,2.156404889319674e-06,1.8591242678667186e-06
1.9959090877819108e-06,2.4851449325069552e-06,2.758421942417044e-06,2.3809964204701828e-06
2.427506842650473e-06,3.1414974728249945e-06,3.40000633514137e-06,2.935337306553265e-06
2.8807271519326605e-06,3.819071480393177e-06,4.080106464243727e-06,3.515265461828676e-06
3.3552164495631587e-06,4.491123036132194e-06,4.802125658898149e-06,4.114800958632259e-06
3.846547315333737e-06,5.156779025128344e-06,5.571034307649825e-06,4.7294779506046325e-06
4.346736659499584e-06,5.8411383179191034e-06,6.388634119502967e-06,5.356882411433617e-06
4.8538149712840095e-06,6.561928330484079e-06,7.253969670273364e-06,5.995624178467551e-06
5.366903678805102e-06,7.327758794417605e-06,8.16429474070901e-06,6.644199856964406e-06
5.871863777429098e-06,8.14213854027912e-06,9.117686204263009e-06,7.2999951044039335e-06
6.359648523357464e-06,9.001428225019481e-06,1.01147288660286e-05,7.958988135214895e-06
6.834231953689596e-06,9.888735803542659e-06,1.1156754226249177e-05,8.616541890660301e-06
7.300652669073315e-06,1.0791503882501274e-05,1.2240092473803088e-05,9.26841858017724e-06
7.765226655465085e-06,1.1705976248777006e-05,1.3358723663259298e-05,9.911826964525972e-06
8.235479981522076e-06,1.2646703908103518e-05,1.4505798390018754e-05,1.0545893928792793e-05
8.717732271179557e-06,1.3641605619341135e-05,1.5668194464524277e-05,1.1171871847182047e-05
9.216000762535259e-06,1.4698945960844867e-05,1.683696791587863e-05,1.1792197255999781e-05
9.729758858156856e-06,1.5808942407602444e-05,1.801007238100283e-05,1.2408793736540247e-05
1.0249447768728714e-05,1.695202627161052e-05,1.918999078043271e-05,1.3022378880123142e-05
1.0765115803224035e-05,1.8114755221176893e-05,2.0383733499329537e-05,1.3633035450766329e-05
1.1272972187725827e-05,1.9294424419058487e-05,2.159216091968119e-05,1.424068341293605e-05
1.1777570762205869e-05,2.049432623607572e-05,2.280319131386932e-05,1.4844625184196047e-05
1.2281148883630522e-05,2.171917731175199e-05,2.4008782929740846e-05,1.544427686894778e-05
1.2783967576979194e-05,2.2953796360525303e-05,2.52099762292346e-05,1.6039122783695348e-05
1.3288883565110154e-05,2.418275471427478e-05,2.640577258716803e-05,1.6628448065603152e-05
1.3798610780213494e-05,2.540887908253353e-05,2.7588319426286034e-05,1.721190164971631e-05
1.4315257431007922e-05,2.6644818717613816e-05,2.874487472581677e-05,1.7789889170671813e-05
1.4843097233097069e-05,2.789337122521829e-05,2.985971514135599e-05,1.8363878552918322e-05
1.5387779058073647e-05,2.915265577030368e-05,3.0928593332646415e-05,1.8936478227260523e-05
1.595485082361847e-05,3.0424036594922654e-05,3.1943149224389344e-05,1.9509760022629052e-05
1.6547772247577086e-05,3.170410491293296e-05,3.291727989562787e-05,2.008563569688704e-05
1.717127270239871e-05,3.2984986319206655e-05,3.386442404007539e-05,2.066439265036024e-05
1.7827420379035175e-05,3.4261982364114374e-05,3.479899896774441e-05,2.1244672097964212e-05
1.8515813280828297e-05,3.5538861993700266e-05,3.5731187381315976e-05,2.1824020222993568e-05
1.9235449144616723e-05,3.682182796183042e-05,3.6669764085672796e-05,2.2399872250389308e-05
1.9978691852884367e-05,3.81010613637045e-05,3.7617122870869935e-05,2.29700053751003e-05
2.074969779641833e-05,3.938479858334176e-05,3.855386239592917e-05,2.3533943021902815e-05
2.1536789063247852e-05,4.068661655765027e-05,3.943987030652352e-05,2.409236185485497e-05
2.2329513740260154e-05,4.200336115900427e-05,4.026044553029351e-05,2.464610406605061e-05
2.311332536919508e-05,4.3326796003384516e-05,4.10196662414819e-05,2.5196104616043158e-05
2.3887110728537664e-05,4.462139986571856e-05,4.173327033640817e-05,2.5742903744685464e-05
2.4645911253173836e-05,4.586034992826171e-05,4.242103750584647e-05,2.6285719286534004e-05
2.5378569262102246e-05,4.7039931814651936e-05,4.30933760071639e-05,2.682268495846074e-05
2.6082192562171258e-05,4.816988803213462e-05,4.374739000923e-05,2.7351326934876852e-05
2.6755809813039377e-05,4.926944166072644e-05,4.436946619534865e-05,2.7869704354088753e-05
2.7403442800277844e-05,5.037453229306266e-05,4.49555300292559e-05,2.8375512556522153e-05
2.803368988679722e-05,5.150370270712301e-05,4.551810707198456e-05,2.8866954380646348e-05
2.8654983907472342e-05,5.266117295832373e-05,4.6070097596384585e-05,2.9343029382289387e-05
2.927438799815718e-05,5.3843981731915846e-05,4.6626937546534464e-05,2.980239332828205e-05
2.990302164107561e-05,5.5048549256753176e-05,4.7189165343297645e-05,3.0244435038184747e-05
3.054808985325508e-05,5.627149221254513e-05,4.775444176630117e-05,3.067097713937983e-05
3.121356712654233e-05,5.750553827965632e-05,4.833228376810439e-05,3.10846880893223e-05
3.1898365705274045e-05,5.873641202924773e-05,4.893917139270343e-05,3.148786345263943e-05
3.259749064454809e-05,5.996080653858371e-05,4.9595269956626e-05,3.188309710822068e-05
3.330985418870114e-05,6.116415897849947e-05,5.031072942074388e-05,3.2273161195917055e-05
3.403260780032724e-05,6.233052408788353e-05,5.108815093990415e-05,3.265963096055202e-05
3.476240817690268e-05,6.346907321130857e-05,5.192925891606137e-05,3.30430302710738e-05
3.550141991581768e-05,6.45825348328799e-05,5.283290010993369e-05,3.3423388231312856e-05
3.624787859735079e-05,6.566754746017978e-05,5.3790696256328374e-05,3.3801272365963086e-05
3.699774606502615e-05,6.672597373835742e-05,5.477598460856825e-05,3.4177883208030835e-05
