0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0882168882963015e-07,2.2367116514487861e-07,6.294258696470934e-07,2.592359464870242e-07,1.8373164323293167e-07,8.663700100441929e-06,1.0361858358010068e-06,4.559513300250728e-08,2.7522690970727126e-07,6.577369049409754e-07,5.583584083979076e-07,9.974735803552903e-06,1.9141894824770134e-07,3.0095768011051405e-07,1.7040153466041374e-07,6.252707862586249e-08,5.280652430883492e-07,1.6481969851156464e-06,6.894132411616738e-07,1.945183356610869e-07,5.314054192240292e-07,2.2486447903702356e-07,1.5354158904301585e-06,1.5587288260121568e-07,2.4730873064982006e-06,1.7277357073908206e-06,1.0788276085804682e-05,1.2315633739490295e-06,3.173212917317869e-06,2.3005758009730926e-07,4.624196492386545e-08,4.61945468543945e-08,3.6269918837206205e-06,8.80403874248259e-08,2.274162852700101e-06,9.291929927712772e-07,4.688299384270067e-07,9.46560803072316e-08,8.594128075856133e-08,1.0813828339450993e-06,3.061547658944619e-06,2.3626905942819576e-07,6.541093000578257e-08,2.3312033192723902e-08,2.4361044737020165e-08,3.366639944601957e-08,3.3640098990872502e-06,2.6973305011779303e-06,3.626043110216415e-08,6.110354888733127e-08,5.9685030464606825e-06,7.980684131325688e-06,6.596872026420897e-06,5.2278637667768635e-06,1.604404360477929e-06,2.3581778805237263e-06,1.8769325649259372e-08,9.07516209736059e-07,2.263369047739161e-08,2.5352361262775958e-05,1.338590845989529e-05,3.014282356161857e-06,1.296606821910018e-08,1.7144964203907875e-06,1.4092960554989986e-05,1.126928054873133e-05,4.679643097915687e-06,9.577168924579382e-08,9.162704941445554e-07,7.08838979335269e-06,3.4162812880822457e-06,1.3856501027476043e-05,8.668160262459423e-06,4.8664919631846715e-06,5.29468138665834e-07,6.824807314842474e-06,4.132635694986675e-06,1.842570236476604e-05,2.112163315359794e-07,1.0448472949065035e-06,5.064063088866533e-07,1.0872578570797486e-07,6.816329914727248e-06,8.6739446487627e-06,9.663550372351892e-06,1.5341778635047376e-05,3.6554172311298316e-07,8.701064871274866e-06,1.3970020518172532e-05,1.6601195966359228e-05,1.4534335605276283e-05,2.4491917429259047e-05,9.627579856896773e-06,9.009511813928839e-06,2.473086897225585e-05,3.2728921723901294e-06,1.2909064935229253e-05,3.741431555681629e-06,1.8237602489534765e-05,7.911866305221338e-06
8.194629685931432e-07,8.869050702742243e-07,2.474166876709205e-06,9.915254395309603e-07,7.231612926261732e-07,2.9480634111678228e-05,4.0678874029254075e-06,1.792579809034578e-07,1.076329226634698e-06,2.573328401922481e-06,2.250741090392694e-06,3.5337929148226976e-05,7.605390237586107e-07,1.1846731240439112e-06,6.711989612995239e-07,2.4835819090185396e-07,2.0793554540432524e-06,6.278487489908002e-06,2.720092652452877e-06,7.511868602705363e-07,2.086746007989859e-06,8.851645247887063e-07,5.870544555364177e-06,6.076959948586591e-07,9.641014003136661e-06,6.6094503381464165e-06,3.8741905882488936e-05,4.8708616304793395e-06,1.1660060408758e-05,9.162927767647489e-07,1.822385939931337e-07,1.8418974434553093e-07,1.3609521374746691e-05,3.4963625239470275e-07,8.731632078706753e-06,3.5298619422974298e-06,1.8103397678714828e-06,3.740366025795083e-07,3.3669036270111974e-07,4.1250195863540284e-06,1.1329374501656275e-05,9.372396334583755e-07,2.5736852649060893e-07,9.174059556471548e-08,9.557386704273085e-08,1.3235430174063367e-07,1.2690944458881859e-05,1.0050098353531212e-05,1.432590721606175e-07,2.3927080405883316e-07,2.215728090959601e-05,2.8782098524970934e-05,2.2886428268975578e-05,1.918663656397257e-05,6.07133051744313e-06,8.76934063853696e-06,7.376263511105208e-08,3.5615944398159627e-06,8.961466591017597e-08,8.675385470269248e-05,4.5604861952597275e-05,1.1367100341885816e-05,5.142937453683771e-08,6.691005182801746e-06,5.05026982864365e-05,3.679568908410147e-05,1.654219886404462e-05,3.7220712556518265e-07,3.5372161164559657e-06,2.581764420028776e-05,1.2362280358502176e-05,4.807906225323677e-05,2.945358028227929e-05,1.7208774806931615e-05,2.0619272618205287e-06,2.5238890884793364e-05,1.4918916349415667e-05,6.182794459164143e-05,8.321352993334585e-07,3.944829586544074e-06,1.9870394680765457e-06,4.291923971777578e-07,2.2319089111988433e-05,2.846954157575965e-05,3.3491902286186814e-05,5.1443192205624655e-05,1.3948473451819154e-06,2.8233929697307758e-05,4.445699232746847e-05,5.3484811360249296e-05,4.506592085817829e-05,8.058132516453043e-05,3.3211563277291134e-05,3.170439231325872e-05,9.233877062797546e-05,1.1115899724245537e-05,3.8635804230580106e-05,1.3713142834603786e-05,5.764934394392185e-05,2.87503262370592e-05
1.8088819615513785e-06,1.9752862954192096e-06,5.4788047236797865e-06,2.134781880158698e-06,1.6010570789148915e-06,5.716405939892866e-05,8.986985449155327e-06,3.964320001159649e-07,2.3720203898847103e-06,5.662222065438982e-06,5.096024324302562e-06,6.863649468868971e-05,1.6995354599202983e-06,2.6229317882098258e-06,1.4871030771246296e-06,5.548027957047452e-07,4.603145498549566e-06,1.3463993127516005e-05,6.00553948970628e-06,1.6308655403918237e-06,4.56471980214701e-06,1.9598205653892364e-06,1.2500872799137142e-05,1.3326164207683178e-06,2.0890131054329686e-05,1.3917854630562942e-05,7.291712972801179e-05,1.0827297046489548e-05,2.3481332391384058e-05,2.051545607173466e-06,4.039922032461618e-07,4.130911577249208e-07,2.8304766601650044e-05,7.804973733982479e-07,1.8893881133408286e-05,7.543467290815897e-06,3.960430149163585e-06,8.312573527291534e-07,7.4174846531605e-07,8.752993380767293e-06,2.3632032025489025e-05,2.087143911921885e-06,5.695318918697012e-07,2.0307759029947192e-07,2.1053133991699724e-07,2.9280096214279183e-07,2.6802357751876116e-05,2.0842699086642824e-05,3.182890395692084e-07,5.26861413163715e-07,4.3928881495958194e-05,5.9090863942401484e-05,4.4553344196174294e-05,3.859924618154764e-05,1.2910280929645523e-05,1.8061591617879458e-05,1.6301059702072962e-07,7.86675991548691e-06,1.9955508889779594e-07,0.00017503088747616857,9.125401265919209e-05,2.372827657382004e-05,1.1473256478211624e-07,1.4620569345424883e-05,0.00010095680772792548,6.891126395203173e-05,3.2317781005986035e-05,8.0688283787822e-07,7.538473710155813e-06,5.109183257445693e-05,2.4784838387859054e-05,9.024637256516144e-05,5.336371032171883e-05,3.385954914847389e-05,4.529535090114223e-06,4.8535945097683e-05,2.9981372790643945e-05,0.00012285499542485923,1.8243176782561932e-06,8.41278688312741e-06,4.354903467174154e-06,9.530187980999472e-07,4.085447289980948e-05,5.7497614761814475e-05,6.802334246458486e-05,0.0001128358198911883,2.9865032047382556e-06,5.406011041486636e-05,8.664672350278124e-05,9.706316632218659e-05,8.910179894883186e-05,0.0001557824289193377,6.276345084188506e-05,6.092674448154867e-05,0.00018616787565406412,2.275950464536436e-05,6.853234663140029e-05,2.8441305403248407e-05,0.00011603841267060488,5.941177369095385e-05
3.1549943741993047e-06,3.4713480090431403e-06,9.588625289325137e-06,3.634715085354401e-06,2.8004201340081636e-06,8.8219836470671e-05,1.558948315505404e-05,6.927423328306759e-07,4.131412879360141e-06,9.842745384958107e-06,9.10210746951634e-06,0.00010587458382360637,3.0003950541868107e-06,4.587984221871011e-06,2.603117764010676e-06,9.790782087293337e-07,8.039204658416566e-06,2.2847481886856258e-05,1.0413191375846509e-05,2.7976416276942473e-06,7.832548362785019e-06,3.428590616749716e-06,2.1048130292911083e-05,2.309024466740084e-06,3.525378997437656e-05,2.299290463270154e-05,0.00010901601490331814,1.898802656796761e-05,3.625270983320661e-05,3.6268456824473105e-06,7.076411066009314e-07,7.319894166357699e-07,4.612119300873019e-05,1.3756945236309548e-06,3.237977216485888e-05,1.274223359359894e-05,6.769173069187673e-06,1.4591141734854318e-06,1.2908153621538077e-06,1.4595157153962646e-05,3.9226732042152435e-05,3.6648784771387e-06,9.956585245163296e-07,3.551814700131217e-07,3.6581411677616416e-07,5.12009819431114e-07,4.4477474148152396e-05,3.379299960215576e-05,5.586103952737176e-07,9.163542813439562e-07,6.761467375326902e-05,9.630026761442423e-05,6.678795034531504e-05,6.105873762862757e-05,2.1671537979273126e-05,2.9320486646611243e-05,2.845808637630398e-07,1.3731239960179664e-05,3.51057735770155e-07,0.00027762577519752085,0.00013989105354994535,3.957435910706408e-05,2.0226094932240812e-07,2.511739694455173e-05,0.00016263723955489695,0.00010557179484749213,5.089574551675469e-05,1.3702489241040894e-06,1.2540540410554968e-05,8.230705134337768e-05,3.849750282824971e-05,0.00013756586122326553,7.955705950735137e-05,5.224976484896615e-05,7.823563464626204e-06,7.376932626357302e-05,4.681767677539028e-05,0.0001920686918310821,3.1234633297572145e-06,1.3983268217998557e-05,7.504954737669323e-06,1.672235271144018e-06,6.143372593214735e-05,9.180165216093883e-05,0.00011267760419286788,0.00017628037312533706,5.133166723680915e-06,8.258299203589559e-05,0.00013549585128203034,0.0001388556120218709,0.00014730324619449675,0.00024057210248429328,9.538742597214878e-05,8.912677731132135e-05,0.00028787675546482205,3.367376484675333e-05,0.00010641276458045468,4.6964090870460495e-05,0.00017912263865582645,9.466470510233194e-05
4.836603693547659e-06,5.357213467505062e-06,1.4751696653547697e-05,5.4443385124614e-06,4.304578396840952e-06,0.00012253574095666409,2.363597377552651e-05,1.064045932253066e-06,6.324344667518744e-06,1.5035799151519313e-05,1.4261512660596054e-05,0.0001439925836166367,4.6548948375857435e-06,7.052336059132358e-06,4.004644324595574e-06,1.5182997685769806e-06,1.2337377484072931e-05,3.42750754498411e-05,1.5754856576677412e-05,4.222245479468256e-06,1.177149715658743e-05,5.273281658446649e-06,3.097353328485042e-05,3.516323658914189e-06,5.21967995155137e-05,3.3334999898215756e-05,0.00014763632498215884,2.8999475034652278e-05,4.978660581400618e-05,5.632875854644226e-06,1.089470970327966e-06,1.1399563391023548e-06,6.577881867997348e-05,2.129661197614041e-06,4.8802816309034824e-05,1.892614454845898e-05,1.0194481546932366e-05,2.2497390546050156e-06,1.9738338323804783e-06,2.1442227080115117e-05,5.826976484968327e-05,5.644502834911691e-06,1.5296276387744001e-06,5.459828003040457e-07,5.578082209467539e-07,7.872330343161593e-07,6.439365824917331e-05,4.748574428958818e-05,8.614400144324463e-07,1.4003862816025503e-06,9.333452908322215e-05,0.00014132444630376995,8.892257028492168e-05,8.650817471789196e-05,3.197007026756182e-05,4.191847256151959e-05,4.3658744175445463e-07,2.1064122847747058e-05,5.427161795523716e-07,0.00037249672459438443,0.00018528051441535354,5.854564733454026e-05,3.134852590847004e-07,3.777322854148224e-05,0.00023505132412537932,0.00014880050730425864,7.08256775396876e-05,2.0274476355552906e-06,1.850772423495073e-05,0.00011860971426358446,5.300617340253666e-05,0.00019440535106696188,0.00010722326260292903,7.16963768354617e-05,1.1877525139425416e-05,9.714052430354059e-05,6.413184019038454e-05,0.0002651555696502328,4.642089152184781e-06,2.0300385585869662e-05,1.1337921932863537e-05,2.5789356641325867e-06,8.121421706164256e-05,0.0001286165788769722,0.000163573567988351,0.00023498320661019534,7.819625352567527e-06,0.0001103934773709625,0.00018742024258244783,0.00018937597633339465,0.0001998678781092167,0.00033556699054315686,0.00012614240404218435,0.00012059100845362991,0.0003973887942265719,4.61684467154555e-05,0.00014710085815750062,6.73945396556519e-05,0.00025547100813128054,0.00013302128354553133
6.833377938164631e-06,7.615963113494217e-06,2.097762808261905e-05,7.523535259679193e-06,6.097363439039327e-06,0.00016136358317453414,3.2888310670387e-05,1.5064390481711598e-06,8.923319001041818e-06,2.1164025383768603e-05,2.055005097645335e-05,0.00018681847723200917,6.654543085460318e-06,9.989787031372543e-06,5.677901754097547e-06,2.169505023630336e-06,1.745102235872764e-05,4.762363096233457e-05,2.161252086807508e-05,5.87743579671951e-06,1.6310945284203626e-05,7.473343885067152e-06,4.212840212858282e-05,4.934827757097082e-06,7.102022209437564e-05,4.459740375750698e-05,0.00018638248729985207,4.0348353650188074e-05,6.535402644658461e-05,8.05438139650505e-06,1.545806526337401e-06,1.636048978070903e-06,8.626434282632545e-05,3.0362139114004094e-06,6.77307543810457e-05,2.5922952772816643e-05,1.4146876310405787e-05,3.1960164506017463e-06,2.78103743767133e-06,2.9088978408253752e-05,7.885445666033775e-05,7.99562349129701e-06,2.1654327611031476e-06,7.734823839200544e-07,7.828168122614443e-07,1.1159546602357295e-06,8.487101149512455e-05,6.109299283707514e-05,1.2238441513545695e-06,1.9717979284905596e-06,0.00012097028957214206,0.00018737255595624447,0.00011311696289340034,0.00011390906001906842,4.332707976573147e-05,5.5048927606549114e-05,6.172282951411034e-07,2.9771939807687886e-05,7.731159143986588e-07,0.0004779868759214878,0.00023364486696664244,7.887116225901991e-05,4.480110646909452e-07,5.2142622735118493e-05,0.0003154579899273813,0.00019164507102686912,9.049897198565304e-05,2.740649733823375e-06,2.5261457267333753e-05,0.00015832550707273185,6.73601680318825e-05,0.00025727885076776147,0.00013713508087676018,9.259478974854574e-05,1.6713353033992462e-05,0.00012129836977692321,8.053924102568999e-05,0.00034314338699914515,6.274835413933033e-06,2.7007134121959098e-05,1.5756577340653166e-05,3.6652388644142775e-06,0.00010237045353278518,0.00016833383415360004,0.00021377310622483492,0.000284245063085109,1.0986142115143593e-05,0.00013738613051827997,0.00024220655905082822,0.0002468354650773108,0.000245170493144542,0.0004378338635433465,0.00015514907136093825,0.0001487418485339731,0.0005459319800138474,6.181711796671152e-05,0.00019151411834172904,8.971185889095068e-05,0.00033844300196506083,0.0001702173613011837
9.125998076342512e-06,1.0217010640189983e-05,2.8323040169198066e-05,9.838524420047179e-06,8.16314059193246e-06,0.0002011217293329537,4.300840737414546e-05,2.016270855165203e-06,1.1893294868059456e-05,2.815216066665016e-05,2.7928716008318588e-05,0.0002280049811815843,8.990530659502838e-06,1.3374584341363516e-05,7.609835847688373e-06,2.9296418233570876e-06,2.3319404135691002e-05,6.262749229790643e-05,2.8015023417538032e-05,7.740055480098817e-06,2.1397088858066127e-05,1.0006475349655375e-05,5.438134758151136e-05,6.546409622387728e-06,9.018162381835282e-05,5.688233795808628e-05,0.00022810505470260978,5.3064661187818274e-05,8.26081377454102e-05,1.0880838090088218e-05,2.073112682410283e-06,2.2193059976416407e-06,0.00010631263285176829,4.088595687790075e-06,8.885251736501232e-05,3.358343383297324e-05,1.8548917068983428e-05,4.292123321647523e-06,3.7029728900961345e-06,3.739475505426526e-05,9.886553743854165e-05,1.068293204298243e-05,2.897204240071005e-06,1.0357621249568183e-06,1.0371592225055792e-06,1.4958698102418566e-06,0.00010574474435998127,7.497221668018028e-05,1.643168729970057e-06,2.6236211851937696e-06,0.00014750710397493094,0.00023283333575818688,0.00013816103455610573,0.00014062025002203882,5.5419804994016886e-05,6.853947706986219e-05,8.248151175394014e-07,3.976497828261927e-05,1.0408368780190358e-06,0.0005885395803488791,0.00028523203218355775,9.94249785435386e-05,6.0558676295841e-07,6.775766087230295e-05,0.0003995115985162556,0.00023034305195324123,0.00010873627616092563,3.471813215583097e-06,3.2415624446002766e-05,0.0002002138935495168,8.130195055855438e-05,0.00032465311232954264,0.00016846394282765687,0.00011220936721656471,2.2295927919913083e-05,0.00014244008343666792,9.65443832683377e-05,0.00041419852641411126,7.906626706244424e-06,3.398334592930041e-05,2.0695062630693428e-05,4.923414508084534e-06,0.00012870920181740075,0.00020924111595377326,0.00026981282280758023,0.0003332515188958496,1.4544150872097816e-05,0.000163344171596691,0.0003080336609855294,0.0003030149673577398,0.0002880483807530254,0.0005315033486112952,0.00017952531925402582,0.0001763353793649003,0.0007103323005139828,8.187940693460405e-05,0.00023934432829264551,0.00011402495874790475,0.0004292955272831023,0.0002079699479509145
1.1696376532199793e-05,1.3138260328560136e-05,3.664341784315184e-05,1.236147727468051e-05,1.0486781320651062e-05,0.0002422551769996062,5.3850952099310234e-05,2.5901726985466667e-06,1.5196107597148512e-05,3.592663779272698e-05,3.633846790762618e-05,0.0002712513960432261,1.1653943147393875e-05,1.7181433577206917e-05,9.787632734514773e-06,3.7955533116473816e-06,2.986109393532388e-05,7.893652218626812e-05,3.476420897641219e-05,9.790921467356384e-06,2.696662522794213e-05,1.2851483916165307e-05,6.763879355276003e-05,8.334787708008662e-06,0.00010898339678533375,6.989547546254471e-05,0.00027321622474119067,6.666172703262419e-05,0.00010036397725343704,1.4094810467213392e-05,2.6681641429604497e-06,2.888749122575973e-06,0.00012643440277315676,5.279527613311075e-06,0.00011193177488166839,4.1779720049817115e-05,2.334277996851597e-05,5.532349405257264e-06,4.730544333142461e-06,4.617842205334455e-05,0.00011908366286661476,1.366670858260477e-05,3.7191427963989554e-06,1.3309828545970959e-06,1.3172664239391452e-06,1.9248627722845413e-06,0.00012715016782749444,9.03192994883284e-05,2.1167545583011815e-06,3.3491205613245256e-06,0.0001708532654447481,0.00028016912983730435,0.0001638999383430928,0.00016670263721607625,6.806344754295424e-05,8.146106847561896e-05,1.0577922466836753e-06,5.094921652926132e-05,1.344463839814125e-06,0.0007121464586816728,0.0003378534456714988,0.00011867670400533825,7.861249855523056e-07,8.413365867454559e-05,0.00048572939704172313,0.00027033803053200245,0.00012467407213989645,4.185226316621993e-06,3.9774662582203746e-05,0.00024151511024683714,9.564166248310357e-05,0.0003984800714533776,0.0002017862134380266,0.00012997526209801435,2.8692971682175994e-05,0.00015987482038326561,0.00011294410796836019,0.00048043011338450015,9.423160008736886e-06,4.081820952706039e-05,2.607863279990852e-05,6.345919700834202e-06,0.00015423606964759529,0.0002495218359399587,0.0003262731188442558,0.0003848498163279146,1.8438191546010785e-05,0.00019083755614701658,0.0003764566208701581,0.00035781419137492776,0.000324242893839255,0.0006217794725671411,0.00020367403340060264,0.00020865362603217363,0.0008704510401003063,0.0001064844909706153,0.0002863200497813523,0.00014008120342623442,0.0005275245639495552,0.0002458224189467728
1.4527946404996328e-05,1.635950684431009e-05,4.5918688556412235e-05,1.5069959772517905e-05,1.305327532463707e-05,0.0002880138636101037,6.542704795720056e-05,3.2251348329737084e-06,1.879681622085627e-05,4.441544660949148e-05,4.570145392790437e-05,0.00031380518339574337,1.4635853403888177e-05,2.138645140803419e-05,1.2198046533740126e-05,4.764016921399161e-06,3.6971894587622955e-05,9.630699787521735e-05,4.175938738626428e-05,1.2014161256956868e-05,3.300654498161748e-05,1.598757444298826e-05,8.183951285900548e-05,1.0285815733368509e-05,0.0001270456559723243,8.34040911286138e-05,0.0003148213727399707,8.069149771472439e-05,0.00011795132013503462,1.7689011656329967e-05,3.3280171010119375e-06,3.643375521278358e-06,0.00014682812616229057,6.601250333915232e-06,0.00013705625315196812,5.0408845709171146e-05,2.845101334969513e-05,6.910855063324561e-06,5.855041308677755e-06,5.5246182455448434e-05,0.00013922616199124604,1.6903859432204627e-05,4.6255722736532334e-06,1.6574011851844261e-06,1.6197494687730796e-06,2.400999619567301e-06,0.000148799765156582,0.00010602245311019942,2.6418886136525543e-06,4.141814770264318e-06,0.00019266828894615173,0.00032223007292486727,0.00019252573838457465,0.00019483157666400075,8.109833288472146e-05,9.381988638779148e-05,1.3147566733096028e-06,6.32268056506291e-05,1.6825872535264352e-06,0.0008219859446398914,0.00038378979661501944,0.00013493232836481184,9.896664323605364e-07,0.00010076354374177754,0.0005747535033151507,0.0003062418836634606,0.00014078929962124676,4.850041023019003e-06,4.744562829728238e-05,0.0002808364515658468,0.00011023529077647254,0.0004739491268992424,0.0002351802249904722,0.00014399780775420368,3.5910881706513464e-05,0.00018020960851572454,0.0001290421059820801,0.0005546060856431723,1.0722345905378461e-05,4.833791172131896e-05,3.186698813806288e-05,7.925380486994982e-06,0.00018005854508373886,0.00028569891583174467,0.0003783048887271434,0.0004374271957203746,2.2629326849710196e-05,0.00022035215806681663,0.0004479004710447043,0.00040310609620064497,0.0003443694149609655,0.0006951001123525202,0.00022796407574787736,0.0002402793033979833,0.0010635341750457883,0.00013328941713552922,0.00033441948471590877,0.00016793068789411336,0.00063149887137115,0.00028136561741121113
