0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.700072922669278e-08,1.1394605081704867e-07,3.816094107378376e-08,4.502431494302073e-08,6.554731157848437e-08,9.78808145646326e-08,6.247005757131774e-08,7.100346977040317e-08
3.462487541128212e-07,3.985504406500695e-07,1.4434731099299825e-07,1.6981904593649233e-07,2.481906165030523e-07,3.559201218195085e-07,2.3252337655321753e-07,2.679214503586991e-07
7.096139711393334e-07,8.00755060481606e-07,3.0853229304739216e-07,3.621547648435808e-07,5.311051154421875e-07,7.347342716457206e-07,4.901685315417126e-07,5.722022251575254e-07
1.167296204585e-06,1.301275119658385e-06,5.234451236901805e-07,6.132237331257784e-07,9.016229682856647e-07,1.2096166983610601e-06,8.227659122894693e-07,9.711106940812897e-07
1.7064890016627032e-06,1.8999445501322043e-06,7.840678222237329e-07,9.167720236291643e-07,1.3499205806510872e-06,1.7665569203018094e-06,1.2224500096635893e-06,1.4563114518750808e-06
2.320096882613143e-06,2.599458412078093e-06,1.0872053053390118e-06,1.2685115962085547e-06,1.8684195310925134e-06,2.3988657176232664e-06,1.6850733572937315e-06,2.0222535113134654e-06
3.006678298334009e-06,3.4034626423817826e-06,1.4310217011370696e-06,1.6656180150675937e-06,2.45119008468464e-06,3.1028380362840835e-06,2.208180831075879e-06,2.665324473127839e-06
3.766943109440035e-06,4.305393758841092e-06,1.8146944285035715e-06,2.106362671838724e-06,3.0934770620660856e-06,3.8760049392294604e-06,2.788300889733364e-06,3.3826629532995867e-06
4.587382136378437e-06,5.300366410665447e-06,2.2381727831088938e-06,2.5897575142153073e-06,3.7910708670096938e-06,4.715662271337351e-06,3.4218778637296055e-06,4.171639375272207e-06
5.452323875942966e-06,6.395224318112014e-06,2.7019839308195515e-06,3.1153504096437246e-06,4.540328518487513e-06,5.617476290353807e-06,4.106092092115432e-06,5.0299490794714075e-06
6.355238838295918e-06,7.583521437481977e-06,3.20692697641789e-06,3.6829871987720253e-06,5.33828324478236e-06,6.5748963606893085e-06,4.838364930037642e-06,5.954906100669177e-06
7.3024220910156146e-06,8.877356776793022e-06,3.753620148927439e-06,4.292702669772552e-06,6.182159268064424e-06,7.581206318718614e-06,5.612836048385361e-06,6.944289452803787e-06
8.304154107463546e-06,1.0283469237037934e-05,4.3411264414316975e-06,4.944396096107084e-06,7.069187631714158e-06,8.632034223410301e-06,6.429966106225038e-06,7.997369721124414e-06
9.373775355925318e-06,1.1777173313021194e-05,4.9693085202306975e-06,5.638102265947964e-06,7.99638291937299e-06,9.723434232000727e-06,7.288678716577124e-06,9.111144208873156e-06
1.0524826393520925e-05,1.3337654308998026e-05,5.637718913931167e-06,6.373968517436879e-06,8.960622835729737e-06,1.0854359970835503e-05,8.171108675014693e-06,1.0281316463078838e-05
1.1765356248361059e-05,1.4981180356699042e-05,6.345494512061123e-06,7.151904810598353e-06,9.958680493582506e-06,1.2028350283799227e-05,9.06714649318019e-06,1.150506614067126e-05
1.3094762834953144e-05,1.6705444068065844e-05,7.0915821197559126e-06,7.971832019393332e-06,1.0987637324433308e-05,1.324598542851163e-05,9.98391169559909e-06,1.278205763810547e-05
1.4511646440951154e-05,1.8487573470338248e-05,7.875208211771678e-06,8.833601896185428e-06,1.2045416042383295e-05,1.4507583728118334e-05,1.092963429982774e-05,1.4114692021394148e-05
1.6006037185434252e-05,2.031431176874321e-05,8.695702490513213e-06,9.737083928484935e-06,1.3130966181051917e-05,1.581293145136442e-05,1.1910993634955958e-05,1.550644992676098e-05
1.7565051166457124e-05,2.2189789888216183e-05,9.552479241392575e-06,1.068221899913624e-05,1.424375113856513e-05,1.716160841169767e-05,1.2932966455991846e-05,1.6959116692305543e-05
1.9184006305295043e-05,2.4133434635587037e-05,1.0445472071296535e-05,1.1669120794977061e-05,1.538392280053813e-05,1.855497066571843e-05,1.3996150300954469e-05,1.846793202275876e-05
2.0862951714661904e-05,2.6148152755922638e-05,1.1375259418855421e-05,1.2698176760750357e-05,1.655233972996939e-05,1.9996490664198063e-05,1.5097859431989491e-05,2.0017731003463268e-05
2.2608548533753492e-05,2.8215496058692224e-05,1.234298360941466e-05,1.3770089026365895e-05,1.7750629922375083e-05,2.148619205399882e-05,1.6232390407822095e-05,2.159967516490724e-05
2.443153425701894e-05,3.033113171113655e-05,1.3350021617952734e-05,1.4885947166476399e-05,1.898157461255323e-05,2.302839857293293e-05,1.7388121705153026e-05,2.3212585801957175e-05
2.6332692868891172e-05,3.248469511163421e-05,1.4397810446098447e-05,1.6047468307078816e-05,2.0249635781510733e-05,2.4629360268590972e-05,1.8555963833932765e-05,2.4861099518602714e-05
2.8311236746958457e-05,3.4686163417063653e-05,1.5488196368096396e-05,1.725708534650039e-05,2.1560448658419773e-05,2.629538175824564e-05,1.973745384020731e-05,2.6555126169114374e-05
3.0379535019164905e-05,3.695002305903472e-05,1.6623391275061294e-05,1.851801607699599e-05,2.292040881002322e-05,2.804083669616375e-05,2.0947478333255276e-05,2.830627272487618e-05
3.256868876633234e-05,3.9321876101894304e-05,1.7806083633331582e-05,1.9834529666695744e-05,2.4336639398825355e-05,2.9888060453231446e-05,2.220318310719449e-05,3.0126619094517082e-05
3.4914301068056375e-05,4.1885297832777724e-05,1.904069540614728e-05,2.1212279534665868e-05,2.581706030468922e-05,3.1868730729911476e-05,2.352634874114301e-05,3.202989319106564e-05
