0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9667565709369228e-07,2.3490089517963497e-07,6.104431804487831e-08,6.857550260974676e-08,1.6120101520300523e-07,2.1241191916487878e-07,1.3947334309705184e-07,1.012464707628169e-07
7.136297313081741e-07,8.328177614203014e-07,2.2997926407697378e-07,2.6279602138856717e-07,5.972177632429521e-07,7.836770805624838e-07,5.17054957072105e-07,3.8470335539386724e-07
1.4756741393284756e-06,1.7106018503909581e-06,4.91019818582572e-07,5.684194093191763e-07,1.251513822353445e-06,1.6366876707252231e-06,1.0817890370162786e-06,8.28362090032897e-07
2.4412747734459117e-06,2.8268673304410186e-06,8.333037158081424e-07,9.739329698277288e-07,2.0819313704123488e-06,2.7123473955725785e-06,1.7948110553334118e-06,1.4168128927849466e-06
3.5918064895668067e-06,4.153831923758844e-06,1.249041929440864e-06,1.469855760660721e-06,3.0561686799046583e-06,3.963350991398329e-06,2.6269760837749345e-06,2.1384391857282026e-06
4.91349146614084e-06,5.678532943420578e-06,1.7324178998023854e-06,2.048190481218626e-06,4.148986135987798e-06,5.35293929715408e-06,3.55837664756109e-06,2.984358616231475e-06
6.392325303750113e-06,7.365585133811692e-06,2.2788722162658814e-06,2.702136043808423e-06,5.340200459613698e-06,6.853666945971781e-06,4.575991169986082e-06,3.948747689719312e-06
8.012673788471147e-06,9.194032827508636e-06,2.884526566049317e-06,3.4262577628396684e-06,6.612898232560838e-06,8.443618753517512e-06,5.670262453350006e-06,5.028184659749968e-06
9.741876965563279e-06,1.1211701348656788e-05,3.545920662872959e-06,4.216526122036157e-06,7.95240430306876e-06,1.0106205991178285e-05,6.834619398432551e-06,6.220746854523895e-06
1.154879828391131e-05,1.3439121175906621e-05,4.259970864950446e-06,5.070072347734822e-06,9.34602849156363e-06,1.1829941286123358e-05,8.0648715083953e-06,7.525778073613765e-06
1.342439281870611e-05,1.5856938262004405e-05,5.023910034651635e-06,5.984816198179033e-06,1.0782419849419966e-05,1.3607681466965005e-05,9.358725947095081e-06,8.942644853959791e-06
1.540018456580583e-05,1.845355291152373e-05,5.8353421081847046e-06,6.9593747866747435e-06,1.2251013686181977e-05,1.543492362543475e-05,1.0712817129387986e-05,1.0470874258317053e-05
1.7522657799418084e-05,2.122385376424063e-05,6.691376256640069e-06,7.993139661266468e-06,1.3741792827204335e-05,1.7311813280684873e-05,1.2129242350056302e-05,1.211110247822944e-05
1.9811292077065445e-05,2.4129623852786608e-05,7.591070243506692e-06,9.086771569855046e-06,1.5245495887938887e-05,1.9238024833612144e-05,1.3608415429189336e-05,1.3861286788596772e-05
2.2234851712710224e-05,2.7136620701639913e-05,8.534616426913999e-06,1.024195626087021e-05,1.675443309068214e-05,2.1212415958871134e-05,1.5130193787626922e-05,1.5717409041826613e-05
2.476948247931432e-05,3.0256818718044087e-05,9.522480468149297e-06,1.1460718269518111e-05,1.8262380763189867e-05,2.323863736819476e-05,1.6680707631167024e-05,1.767627509252634e-05
2.739815136010293e-05,3.354194632265717e-05,1.0555070730333682e-05,1.2745130334224086e-05,1.9765187971643172e-05,2.5316736355307512e-05,1.8264785467181355e-05,1.9736093236133456e-05
3.0132247047731653e-05,3.702122558024712e-05,1.1632591849775054e-05,1.4096905943006277e-05,2.1260950234136544e-05,2.7448533728602342e-05,1.988604162761476e-05,2.1896641555940732e-05
3.2950960303423926e-05,4.075103424838744e-05,1.2754752788168844e-05,1.5517178326263092e-05,2.2749771233065985e-05,2.963982115034014e-05,2.1544650735449977e-05,2.4158298401744105e-05
3.581153941922821e-05,4.472988439374603e-05,1.3920624041929841e-05,1.7006226698867977e-05,2.4233133444795385e-05,3.189687049598433e-05,2.3240389054990374e-05,2.6520037863519974e-05
3.872779416269623e-05,4.894098674412817e-05,1.5129640814848244e-05,1.856325070548337e-05,2.5714209186844528e-05,3.4223729016957805e-05,2.497401146683842e-05,2.8974876840948127e-05
4.173973502474837e-05,5.338373739505187e-05,1.638199682929553e-05,2.0186549591016956e-05,2.7197440431336872e-05,3.6620553146349266e-05,2.6751202312880196e-05,3.150587872369215e-05
4.489005004870705e-05,5.797560152132064e-05,1.7679196389508434e-05,2.187440804846119e-05,2.868905539799016e-05,3.9079975977074355e-05,2.85798596451059e-05,3.4100416087312624e-05
4.821787661057897e-05,6.281187233980745e-05,1.9023642380489036e-05,2.3626180336577818e-05,3.0196382795111276e-05,4.15964714193251e-05,3.0461023925454356e-05,3.675221887533553e-05
5.1738981710514054e-05,6.800566916354e-05,2.0418194253579713e-05,2.5443483536946587e-05,3.1728657631902024e-05,4.416991941980086e-05,3.2396063033957034e-05,3.946097785956226e-05
5.541707287193276e-05,7.356939022429287e-05,2.1866129827685654e-05,2.7330763259669766e-05,3.3296735637122765e-05,4.680196798290126e-05,3.439508145675063e-05,4.22318626078777e-05
5.9245259762974456e-05,7.938312774058431e-05,2.337098339921795e-05,2.929541551566217e-05,3.491248207865283e-05,4.950546644977294e-05,3.648184792837128e-05,4.507117409957573e-05
6.322123954305425e-05,8.53760793688707e-05,2.493694228178356e-05,3.1347357435151935e-05,3.658912828541361e-05,5.230315218796022e-05,3.868230851367116e-05,4.798578447662294e-05
6.734675844199955e-05,9.15637647267431e-05,2.6569721740088426e-05,3.3497792173875496e-05,3.8341517210938036e-05,5.5234308092622086e-05,4.1026702092494816e-05,5.098374094814062e-05
