0,1,2,3
0.0002513812796678394,0.0004693219671025872,0.0003864459868054837,0.00019163833349011838
0.0002522467402741313,0.00047019895282574,0.0003863010788336396,0.00019273201178293675
0.00025309305055998266,0.00047105466364882886,0.0003859983116853982,0.00019383615290280432
0.00025392152019776404,0.0004718995187431574,0.00038555439095944166,0.00019495078595355153
0.00025473281857557595,0.0004727411433123052,0.00038501009112223983,0.00019607582362368703
0.00025552723673172295,0.00047358748270198703,0.0003844080201815814,0.00019721145508810878
0.00025630529853515327,0.00047444659867323935,0.0003837855183519423,0.0001983579422812909
0.0002570670912973583,0.00047532242024317384,0.0003831752692349255,0.0001995158672798425
0.00025781220756471157,0.0004762143362313509,0.00038260078872554004,0.00020068608864676207
0.0002585405600257218,0.00047712092055007815,0.00038207092438824475,0.00020186979963909835
0.0002592526434455067,0.0004780470917467028,0.00038157819653861225,0.00020306847000028938
0.0002599492436274886,0.00047899599303491414,0.0003811072092503309,0.0002042837004410103
0.00026062948745675385,0.0004799693706445396,0.0003806427994277328,0.0002055166260106489
0.00026129139587283134,0.00048097039689309895,0.0003801747807301581,0.0002067685272777453
0.00026193310623057187,0.00048200099263340235,0.00037969968980178237,0.00020804008818231523
0.0002625540364533663,0.0004830627585761249,0.0003792207862716168,0.0002093333168886602
0.00026315569994039834,0.0004841596819460392,0.0003787460154853761,0.0002106504252878949
0.0002637414145283401,0.00048529516789130867,0.0003782812273129821,0.0002119930140906945
0.00026431435253471136,0.0004864688962697983,0.0003778233949560672,0.00021336201461963356
0.0002648762019816786,0.00048767865519039333,0.00037736588274128735,0.00021475822723004967
0.0002654273121152073,0.000488920952193439,0.0003769005124922842,0.00021618299069814384
0.0002659667516127229,0.0004901953507214785,0.0003764213470276445,0.0002176376001443714
0.00026649300707504153,0.0004915043828077614,0.000375928299035877,0.00021912336524110287
0.00026700380840338767,0.0004928478738293052,0.0003754268982447684,0.00022064161021262407
0.00026749714743345976,0.0004942260566167533,0.00037493594572879374,0.0002221937756985426
0.00026797197642736137,0.0004956395132467151,0.00037448087823577225,0.00022378093854058534
0.0002684286155272275,0.0004970892914570868,0.0003740901593118906,0.00022540446661878377
0.0002688688109628856,0.0004985768464393914,0.0003737934457603842,0.00022706500021740794
