0,1,2,3
1.0,1.0,1.0,1.0
0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104
0.9999996423721313,0.9999995827674866,0.9999996423721313,0.9999996423721313
0.9999992847442627,0.9999991655349731,0.9999991655349731,0.9999992251396179
0.9999988079071045,0.9999986886978149,0.9999985098838806,0.9999986290931702
0.9999982118606567,0.9999980926513672,0.9999977350234985,0.9999980330467224
0.9999975562095642,0.9999973773956299,0.9999967813491821,0.9999972581863403
0.9999968409538269,0.9999966025352478,0.9999957084655762,0.9999964833259583
0.9999960064888,0.9999957084655762,0.9999943971633911,0.9999955892562866
0.9999951720237732,0.9999947547912598,0.9999929666519165,0.999994695186615
0.9999942183494568,0.9999938011169434,0.9999913573265076,0.9999936819076538
0.9999932646751404,0.9999927878379822,0.9999896287918091,0.9999927282333374
0.9999921917915344,0.9999917149543762,0.999987781047821,0.9999916553497314
0.9999910593032837,0.9999906420707703,0.9999856948852539,0.9999905824661255
0.999989926815033,0.9999895095825195,0.9999834895133972,0.9999895095825195
0.9999887347221375,0.9999882578849792,0.9999812245368958,0.9999884366989136
0.9999874830245972,0.9999869465827942,0.99997878074646,0.9999873042106628
0.9999862313270569,0.9999855756759644,0.9999762177467346,0.9999862313270569
0.9999849796295166,0.9999842047691345,0.9999735951423645,0.9999850988388062
0.9999836683273315,0.9999827742576599,0.9999708533287048,0.9999840259552002
0.9999822974205017,0.9999814033508301,0.9999679923057556,0.9999829530715942
0.9999808669090271,0.9999799728393555,0.9999650120735168,0.9999819397926331
0.9999794363975525,0.9999785423278809,0.9999619722366333,0.9999809265136719
0.9999780058860779,0.9999769926071167,0.9999588131904602,0.9999799132347107
0.9999765157699585,0.9999754428863525,0.9999556541442871,0.9999789595603943
0.9999750852584839,0.9999737739562988,0.9999523758888245,0.9999780058860779
0.9999736547470093,0.9999720454216003,0.9999490976333618,0.9999771118164062
0.9999722838401794,0.9999701976776123,0.9999457597732544,0.9999762177467346
0.9999708533287048,0.9999682903289795,0.999942421913147,0.9999753832817078
0.999969482421875,0.9999662637710571,0.9999390244483948,0.9999745488166809
