0,1,2,3
0.0,0.0,0.0,0.0
6.215962855549151e-08,1.1729913040881002e-07,1.0703826092139934e-07,9.059358063723266e-08
2.3053770803471707e-07,3.9752706015860895e-07,4.120718699596182e-07,3.397216801204195e-07
4.84061445149564e-07,7.82600068305328e-07,9.085568422051438e-07,7.182891295087757e-07
8.083462148533727e-07,1.2614829074664158e-06,1.5915594531179522e-06,1.204199975290976e-06
1.1933447012779652e-06,1.8354677422394161e-06,2.4490627765771933e-06,1.7815568753576372e-06
1.6330977814504877e-06,2.502960342098959e-06,3.4791573852999136e-06,2.4388962174271e-06
2.124465481756488e-06,3.2613781968393596e-06,4.689683009928558e-06,3.1664214930060552e-06
2.6624657039064914e-06,4.107726454094518e-06,6.081003903091187e-06,3.953011400881223e-06
3.2448792808281723e-06,5.019606305722846e-06,7.647781785635743e-06,4.788245405507041e-06
3.8731932363589294e-06,5.971981408947613e-06,9.384194527228829e-06,5.664510808855994e-06
4.548214747046586e-06,6.959101938264212e-06,1.1279579666734207e-05,6.575383849849459e-06
5.266378138912842e-06,7.977623681654222e-06,1.334168882749509e-05,7.514701337640872e-06
6.025460152159212e-06,9.036893061420415e-06,1.5582329069729894e-05,8.476272341795266e-06
6.8197537075320724e-06,1.0166801985178608e-05,1.7986458260565996e-05,9.454753126192372e-06
7.635152542206924e-06,1.138600600825157e-05,2.0524890715023503e-05,1.0446034139022231e-05
8.463803169433959e-06,1.2684902685577981e-05,2.3190583306131884e-05,1.1446260032244027e-05
9.31146860239096e-06,1.4030310012458358e-05,2.5976934921345674e-05,1.2450169379008003e-05
1.0183564882026985e-05,1.539446384413168e-05,2.887207483581733e-05,1.3450670849124435e-05
1.1085504411312286e-05,1.6767378838267177e-05,3.187695983797312e-05,1.4440354789257981e-05
1.201909708470339e-05,1.815808536775876e-05,3.500101956888102e-05,1.5412755601573735e-05
1.2981180589122232e-05,1.9577446437324397e-05,3.8248228520387784e-05,1.6363414033548906e-05
1.3967007362225559e-05,2.1034753444837406e-05,4.16013972426299e-05,1.7290565665462054e-05
1.4970597476349212e-05,2.2538879420608282e-05,4.5037002564640716e-05,1.819432873162441e-05
1.5977471775840968e-05,2.4112359824357554e-05,4.854270082432777e-05,1.907526711875107e-05
1.697205334494356e-05,2.577174200268928e-05,5.211824463913217e-05,1.993394471355714e-05
1.7947348169400357e-05,2.7519619834492914e-05,5.574700844590552e-05,2.0770612536580302e-05
