0,1,2,3
2.861273787857499e-05,3.897535862051882e-05,3.2934349292190745e-05,2.5943136279238388e-05
2.9135457225493155e-05,3.952467886847444e-05,3.3141524909297004e-05,2.6355532099842094e-05
2.9665361580555327e-05,4.008092946605757e-05,3.334297798573971e-05,2.6768191673909314e-05
3.02010630548466e-05,4.0651870222063735e-05,3.353578722453676e-05,2.7180840334040113e-05
3.0740280635654926e-05,4.124270344618708e-05,3.371782077010721e-05,2.759349263214972e-05
3.128503158222884e-05,4.185740544926375e-05,3.390452911844477e-05,2.8005739295622334e-05
3.183778244419955e-05,4.248885306878947e-05,3.410893987165764e-05,2.8417713110684417e-05
3.2400039344793186e-05,4.3123687646584585e-05,3.434278187341988e-05,2.882905027945526e-05
3.2978918170556426e-05,4.3772681237896904e-05,3.4610555303515866e-05,2.9242050004540943e-05
3.358307731105015e-05,4.4432643335312605e-05,3.491603638394736e-05,2.9659491701750085e-05
3.421446308493614e-05,4.511159932008013e-05,3.526560612954199e-05,3.0083909223321825e-05
3.483311957097612e-05,4.581608300213702e-05,3.566100349416956e-05,3.0517505365423858e-05
3.538469900377095e-05,4.654482108890079e-05,3.609270788729191e-05,3.0963605240685865e-05
3.588772233342752e-05,4.728655403596349e-05,3.654394095065072e-05,3.1426363420905545e-05
3.6357363569550216e-05,4.8022768169175833e-05,3.7002606404712424e-05,3.191044379491359e-05
3.680015652207658e-05,4.875188460573554e-05,3.747350274352357e-05,3.241551894461736e-05
3.721776738530025e-05,4.947093839291483e-05,3.796710370806977e-05,3.293382178526372e-05
3.761886546271853e-05,5.017195508116856e-05,3.849029599223286e-05,3.3458225516369566e-05
3.801547791226767e-05,5.083853466203436e-05,3.904946061084047e-05,3.398327316972427e-05
3.841820944217034e-05,5.1474489737302065e-05,3.964907955378294e-05,3.450453368714079e-05
3.8826532545499504e-05,5.209043956710957e-05,4.027308023069054e-05,3.5016473702853546e-05
3.9231923437910154e-05,5.269502798910253e-05,4.0929244278231636e-05,3.5512504837242886e-05
3.961891707149334e-05,5.329688065103255e-05,4.161193282925524e-05,3.599097180995159e-05
3.9987702621147037e-05,5.3907417168375105e-05,4.2317369661759585e-05,3.6453548091230914e-05
4.0344260924030095e-05,5.452888217405416e-05,4.304355752537958e-05,3.6899982660543174e-05
4.069604983669706e-05,5.516040255315602e-05,4.378575613372959e-05,3.73331131413579e-05
4.104741310584359e-05,5.5802593124099076e-05,4.453592555364594e-05,3.7756610254291445e-05
4.1399358451599255e-05,5.645699275191873e-05,4.529699799604714e-05,3.8173049688339233e-05
4.174991772742942e-05,5.712092388421297e-05,4.606983929988928e-05,3.858497802866623e-05
4.209108737995848e-05,5.7795929023995996e-05,4.6855249820509925e-05,3.899441071553156e-05
4.2420044337632135e-05,5.848109140060842e-05,4.7656616516178474e-05,3.940309397876263e-05
4.2744228267110884e-05,5.9172773035243154e-05,4.8480946134077385e-05,3.9812690374674276e-05
4.3071377149317414e-05,5.9866444644285366e-05,4.9339952965965495e-05,4.0224964322987944e-05
4.340531086199917e-05,6.055342237232253e-05,5.0228303734911606e-05,4.064154563820921e-05
4.374810305307619e-05,6.12301955698058e-05,5.111659993417561e-05,4.106377673451789e-05
4.4103595428168774e-05,6.189261330291629e-05,5.1987059123348445e-05,4.149219239479862e-05
4.448019899427891e-05,6.253173341974616e-05,5.2826111641479656e-05,4.1926727135432884e-05
4.4884895032737404e-05,6.314253550954163e-05,5.3620085964212194e-05,4.2367119021946564e-05
4.532201637630351e-05,6.373827636707574e-05,5.43573078175541e-05,4.281176006770693e-05
4.579052983899601e-05,6.432866211980581e-05,5.502531348611228e-05,4.325803820393048e-05
