0,1,2,3
0.0,0.0,0.0,0.0
3.361631328857584e-08,4.4235996199404326e-08,4.6948922971523643e-08,3.5256228159141756e-08
1.1981204295352654e-07,1.535482283543388e-07,1.6887152298750152e-07,1.297555911605741e-07
2.4245454710580816e-07,3.135891404326685e-07,3.506424093302485e-07,2.7059843432652997e-07
3.914381636604958e-07,5.219636136644112e-07,5.855390554643236e-07,4.486616660415166e-07
5.608762307929283e-07,7.750959412078373e-07,8.71603958785272e-07,6.577362796633679e-07
7.482736918973387e-07,1.073139742402418e-06,1.2066681165379123e-06,8.938062023844395e-07
9.529607041258714e-07,1.4198141116139595e-06,1.5835383919693413e-06,1.1532220014487393e-06
1.1738683269868488e-06,1.8156274563807528e-06,1.9935393993364414e-06,1.4319218735181494e-06
1.410584900440881e-06,2.2491285562864505e-06,2.4355942969123134e-06,1.7269015870624571e-06
1.6640054809613503e-06,2.7108421818411443e-06,2.9151483431633096e-06,2.0368290734040784e-06
1.935356294779922e-06,3.194598320988007e-06,3.4406716622470412e-06,2.3615903046447784e-06
2.2232482024264755e-06,3.695402028824901e-06,4.019150310341502e-06,2.7015739760827273e-06
2.5287286007369403e-06,4.211125087749679e-06,4.648049070965499e-06,3.056789637412294e-06
2.8523459150164854e-06,4.7429557525902055e-06,5.320535819919314e-06,3.4259273888892494e-06
3.1899899113341235e-06,5.287251497065881e-06,6.033626959833782e-06,3.806383801929769e-06
3.537476459314348e-06,5.8436412473383825e-06,6.7817109083989635e-06,4.194929715595208e-06
3.898684553860221e-06,6.414381005015457e-06,7.556504897365812e-06,4.588387582771247e-06
4.275808350939769e-06,6.995802777964855e-06,8.351960786967538e-06,4.984198312740773e-06
4.668669589591445e-06,7.5846132858714554e-06,9.170397788693663e-06,5.3812273108633235e-06
5.0743278734444175e-06,8.179736141755711e-06,1.0014258805313148e-05,5.779336333944229e-06
5.489009254233679e-06,8.782574695942458e-06,1.0878673492697999e-05,6.178446710691787e-06
5.909954779781401e-06,9.400522685609758e-06,1.1763399015762843e-05,6.577565272891661e-06
6.333443252515281e-06,1.0041331734100822e-05,1.2670388969127089e-05,6.974857114983024e-06
6.748598025296815e-06,1.0711242794059217e-05,1.359780435450375e-05,7.369676950474968e-06
7.145658855733927e-06,1.1410541446821298e-05,1.4537487004417926e-05,7.763313078612555e-06
7.525379260187037e-06,1.2138055353716481e-05,1.5476925909752026e-05,8.157889169524424e-06
7.900416676420718e-06,1.2899512512376532e-05,1.641261223994661e-05,8.554418855055701e-06
8.279561370727606e-06,1.3702231626666617e-05,1.734293982735835e-05,8.953301403380465e-06
8.66590107762022e-06,1.4533627108903602e-05,1.826162224460859e-05,9.355038855574094e-06
9.062164281203877e-06,1.536475792818237e-05,1.915989923872985e-05,9.759589374880306e-06
9.470370969211217e-06,1.61697571456898e-05,2.0030034647788852e-05,1.0166252650378738e-05
9.891366971714888e-06,1.6949823475442827e-05,2.0870878870482557e-05,1.0574613952485379e-05
1.0325361472496297e-05,1.7735548681230284e-05,2.1684849343728274e-05,1.0984403161273804e-05
1.077177239494631e-05,1.8555667338659987e-05,2.2479916879092343e-05,1.1394843568268698e-05
1.1229802112211473e-05,1.9414115740801208e-05,2.3254662664839998e-05,1.1804180758190341e-05
1.1699932656483725e-05,2.0299459720263258e-05,2.4020580895012245e-05,1.2211354260216467e-05
1.2185921150376089e-05,2.119964119629003e-05,2.4770331947365776e-05,1.2615687410288956e-05
1.2694344150077086e-05,2.210081038356293e-05,2.5493776774965227e-05,1.3016892808082048e-05
1.3232312994659878e-05,2.2987545889918692e-05,2.6196319595328532e-05,1.3415402463579085e-05
1.3801528439216781e-05,2.3846370822866447e-05,2.688764470804017e-05,1.3812847100780345e-05
1.4395248399523553e-05,2.4662571377120912e-05,2.7578167646424845e-05,1.421076558472123e-05
1.5006949979579076e-05,2.5450914108660072e-05,2.827758180501405e-05,1.4610111065849196e-05
