0,1,2,3,4,5,6,7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2991232267722808e-07,1.5914240236725163e-07,4.76104204949479e-08,5.1314156479520534e-08,1.2661033110816788e-07,1.7288775211454777e-07,1.0848094689208665e-07,8.478783541931989e-08
4.6710638912372815e-07,5.59371869712777e-07,1.7859034073808289e-07,1.952373054336931e-07,4.680716187976941e-07,6.338204343592224e-07,4.0292795233654033e-07,3.221348094939458e-07
9.60966758611903e-07,1.1293842590021086e-06,3.7935134855615615e-07,4.1949769524762814e-07,9.78432467491075e-07,1.3147816844139015e-06,8.444487207270868e-07,6.92290200277057e-07
1.5838193121453514e-06,1.8374624914940796e-06,6.402028134289139e-07,7.147761493797589e-07,1.6230665096372832e-06,2.1643400032189675e-06,1.4022293726156931e-06,1.1805527719843667e-06
2.3186048565548845e-06,2.6728655484475894e-06,9.540208338876255e-07,1.074214196705725e-06,2.375395297349314e-06,3.142552486679051e-06,2.051512637990527e-06,1.775846158125205e-06
3.154889782308601e-06,3.6301037198427366e-06,1.3154453881725203e-06,1.4930106999599957e-06,3.2149885100807296e-06,4.2191281863779295e-06,2.7738317385228584e-06,2.4697831122466596e-06
4.086837179784197e-06,4.702504611486802e-06,1.7204320101882331e-06,1.9679309843922965e-06,4.126047770114383e-06,5.372305622586282e-06,3.5558632589527406e-06,3.2565410492679803e-06
5.108802724862471e-06,5.891443834116217e-06,2.1658893274434377e-06,2.496931301720906e-06,5.0958924475708045e-06,6.585337359865662e-06,4.387437002151273e-06,4.13208408645005e-06
6.1940227169543505e-06,7.211355296021793e-06,2.649499720064341e-06,3.078655936405994e-06,6.114146799518494e-06,7.846376320230775e-06,5.261205387796508e-06,5.093583240523003e-06
7.315969469345873e-06,8.658723345433827e-06,3.169644514855463e-06,3.711948011186905e-06,7.172533514676616e-06,9.14792781259166e-06,6.172127541503869e-06,6.139674951555207e-06
8.466715371469036e-06,1.0210444088443182e-05,3.725236410900834e-06,4.39563791587716e-06,8.264385542133823e-06,1.048571357387118e-05,7.117139375623083e-06,7.26947564544389e-06
9.661362128099427e-06,1.1852916031784844e-05,4.315603746363195e-06,5.12856240675319e-06,9.384029908687808e-06,1.1857352546940092e-05,8.09156244940823e-06,8.482975317747332e-06
1.0916597602772526e-05,1.3553592907555867e-05,4.939337031828472e-06,5.909421815886162e-06,1.0526524420129135e-05,1.3264715562399942e-05,9.09588470676681e-06,9.781914741324726e-06
1.2243635865161195e-05,1.5297820937121287e-05,5.596584742306732e-06,6.737081093888264e-06,1.1687458027154207e-05,1.4708233720739372e-05,1.0131517228728626e-05,1.116575913329143e-05
1.3647364539792761e-05,1.70893945323769e-05,6.288254098762991e-06,7.610607099195477e-06,1.2863350093539339e-05,1.618609530851245e-05,1.1185386938450392e-05,1.2632071047846694e-05
1.5127599908737466e-05,1.8949926015920937e-05,7.0155051616893616e-06,8.52915854920866e-06,1.405125658493489e-05,1.769996015354991e-05,1.2249048268131446e-05,1.41792015710962e-05
1.667642754910048e-05,2.0911644242005423e-05,7.779621228110045e-06,9.492312528891489e-06,1.5249195712385699e-05,1.9247756426921114e-05,1.3329919056559447e-05,1.580670868861489e-05
1.828942185966298e-05,2.2979558707447723e-05,8.58184830576647e-06,1.0499970812816173e-05,1.6456368030048907e-05,2.082838909700513e-05,1.4434905097004957e-05,1.7515629224362783e-05
1.9951721696997993e-05,2.514048719604034e-05,9.423009942111094e-06,1.1552309842954855e-05,1.767326466506347e-05,2.2443142370320857e-05,1.5568057278869674e-05,1.9307279217173345e-05
2.165154364774935e-05,2.7387972295400687e-05,1.0303271665179636e-05,1.2649647032958455e-05,1.8901077055488713e-05,2.409449007245712e-05,1.6733170923544094e-05,2.1181351257837377e-05
2.340010178158991e-05,2.9717268262174912e-05,1.1222759894735646e-05,1.3792418940283824e-05,2.014216261159163e-05,2.5786514015635476e-05,1.7933563867700286e-05,2.313163895450998e-05
2.521929854992777e-05,3.211132207070477e-05,1.218201759911608e-05,1.4981139429437462e-05,2.139977914339397e-05,2.752407999651041e-05,1.9173634427716024e-05,2.5143081074929796e-05
2.712721106945537e-05,3.4579861676320434e-05,1.3182217116991524e-05,1.62164396897424e-05,2.267846866743639e-05,2.9306760552572086e-05,2.0455283447518013e-05,2.7206280719838105e-05
2.9132002964615822e-05,3.71657770301681e-05,1.4224997357814573e-05,1.749910370563157e-05,2.3983697246876545e-05,3.113546335953288e-05,2.177195892727468e-05,2.931880226242356e-05
3.1236664653988555e-05,3.9863763959147036e-05,1.5312400137190707e-05,1.883028744487092e-05,2.5322775400127284e-05,3.3011619962053373e-05,2.311837306478992e-05,3.1484054488828406e-05
3.3443262509536e-05,4.268988050171174e-05,1.6446960216853768e-05,2.0211684386595152e-05,2.6704525225795805e-05,3.4933676943182945e-05,2.4501243387931027e-05,3.371062848600559e-05
3.576608651201241e-05,4.564652044791728e-05,1.7631617083679885e-05,2.16454136534594e-05,2.8138681955169886e-05,3.69093831977807e-05,2.5943136279238388e-05,3.600855416152626e-05
3.822845246759243e-05,4.875428567174822e-05,1.8869888663175516e-05,2.3134125513024628e-05,2.9636183171533048e-05,3.895822010235861e-05,2.74697504210053e-05,3.838817065116018e-05
4.0849361539585516e-05,5.210546441958286e-05,2.016679172811564e-05,2.468148886691779e-05,3.120956534985453e-05,4.1116029024124146e-05,2.9110316972946748e-05,4.086111221113242e-05
