0,1,2,3,4,5,6,7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999999403953552
0.9999995827674866,0.9999996423721313,0.9999996423721313,0.9999996423721313,0.9999995827674866,0.999999463558197,0.9999995231628418,0.9999997615814209
0.9999991655349731,0.9999992847442627,0.9999992847442627,0.9999992251396179,0.9999991655349731,0.999998927116394,0.9999989867210388,0.9999995231628418
0.9999986886978149,0.9999988079071045,0.9999987483024597,0.9999986290931702,0.9999985694885254,0.9999982118606567,0.9999983310699463,0.9999991655349731
0.9999980330467224,0.9999983310699463,0.999998152256012,0.9999979734420776,0.9999979138374329,0.9999974370002747,0.9999975562095642,0.9999988079071045
0.9999973773956299,0.9999976754188538,0.9999974370002747,0.9999971985816956,0.9999971985816956,0.999996542930603,0.9999967217445374,0.9999983310699463
0.9999966025352478,0.9999970197677612,0.9999966621398926,0.9999963045120239,0.9999964237213135,0.9999956488609314,0.999995768070221,0.9999977946281433
0.999995768070221,0.9999962449073792,0.999995768070221,0.9999952912330627,0.9999955892562866,0.9999946355819702,0.9999948143959045,0.9999971985816956
0.9999948740005493,0.9999954104423523,0.9999948740005493,0.9999942183494568,0.999994695186615,0.999993622303009,0.9999938011169434,0.999996542930603
0.9999939203262329,0.9999945163726807,0.9999938607215881,0.9999930262565613,0.9999937415122986,0.9999925494194031,0.9999927282333374,0.9999958276748657
0.9999929666519165,0.9999935626983643,0.9999927878379822,0.999991774559021,0.999992847442627,0.9999914765357971,0.9999915957450867,0.9999950528144836
0.9999920129776001,0.9999924898147583,0.9999916553497314,0.9999904036521912,0.9999918341636658,0.9999904036521912,0.9999904632568359,0.9999942183494568
0.9999909996986389,0.9999914169311523,0.9999904632568359,0.9999889731407166,0.9999908804893494,0.9999892711639404,0.9999892711639404,0.9999933242797852
0.999989926815033,0.9999903440475464,0.9999892115592957,0.9999874234199524,0.9999898672103882,0.9999880790710449,0.9999880790710449,0.9999923706054688
0.9999887943267822,0.9999892115592957,0.9999879002571106,0.9999858140945435,0.999988853931427,0.9999868869781494,0.9999868273735046,0.9999914169311523
0.9999876022338867,0.9999880790710449,0.9999865293502808,0.999984085559845,0.9999878406524658,0.9999856948852539,0.9999855756759644,0.9999903440475464
0.9999863505363464,0.9999868273735046,0.9999850988388062,0.9999822974205017,0.9999868273735046,0.9999844431877136,0.9999843239784241,0.9999892711639404
0.9999850392341614,0.9999855160713196,0.999983549118042,0.9999804496765137,0.9999857544898987,0.9999831914901733,0.9999830722808838,0.9999880790710449
0.9999837279319763,0.9999841451644897,0.9999819993972778,0.9999784827232361,0.9999847412109375,0.9999818801879883,0.9999817609786987,0.9999868869781494
0.9999823570251465,0.9999827742576599,0.9999803304672241,0.9999764561653137,0.9999836683273315,0.9999805688858032,0.9999803900718689,0.9999856352806091
0.9999809861183167,0.9999812841415405,0.9999786019325256,0.9999743700027466,0.9999825954437256,0.9999792575836182,0.9999790191650391,0.9999842643737793
0.9999794960021973,0.9999797940254211,0.9999768137931824,0.9999721646308899,0.9999815225601196,0.9999778270721436,0.9999775886535645,0.9999828934669495
0.9999780058860779,0.999978244304657,0.9999749064445496,0.9999698996543884,0.9999804496765137,0.999976396560669,0.9999760985374451,0.9999815225601196
0.999976396560669,0.999976634979248,0.999972939491272,0.9999675154685974,0.9999793171882629,0.9999749660491943,0.9999745488166809,0.999980092048645
0.9999747276306152,0.9999749660491943,0.9999709129333496,0.9999650716781616,0.9999781847000122,0.999973475933075,0.9999729990959167,0.9999786615371704
0.9999729990959167,0.9999731779098511,0.9999688267707825,0.999962568283081,0.9999769926071167,0.9999719262123108,0.9999714493751526,0.9999771118164062
0.9999711513519287,0.999971330165863,0.999966561794281,0.9999598860740662,0.9999757409095764,0.9999703764915466,0.9999697804450989,0.9999755620956421
0.9999692440032959,0.9999694228172302,0.9999642968177795,0.9999571442604065,0.9999744892120361,0.9999687075614929,0.9999679923057556,0.9999739527702332
0.9999671578407288,0.9999673366546631,0.9999618530273438,0.999954342842102,0.9999731183052063,0.9999670386314392,0.9999661445617676,0.9999722838401794
