0,1,2,3
1.0,1.0,1.0,1.0
0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552
0.9999998211860657,0.9999998211860657,0.9999998807907104,0.9999998211860657
0.9999995827674866,0.9999996423721313,0.9999997019767761,0.9999996423721313
0.9999993443489075,0.999999463558197,0.9999995231628418,0.999999463558197
0.9999991059303284,0.9999992251396179,0.9999992847442627,0.9999991655349731
0.9999988675117493,0.9999989867210388,0.9999989867210388,0.9999988675117493
0.9999985694885254,0.9999986886978149,0.9999987483024597,0.9999985694885254
0.9999982714653015,0.9999983906745911,0.9999983906745911,0.9999982118606567
0.9999979734420776,0.9999980926513672,0.9999980926513672,0.9999978542327881
0.999997615814209,0.9999977946281433,0.9999976754188538,0.9999974966049194
0.9999972581863403,0.9999974966049194,0.9999972581863403,0.999997079372406
0.9999969005584717,0.9999971389770508,0.9999968409538269,0.9999967217445374
0.999996542930603,0.9999968409538269,0.9999963641166687,0.9999963045120239
0.9999961256980896,0.9999964833259583,0.9999958276748657,0.9999958276748657
0.9999957084655762,0.9999961256980896,0.9999952912330627,0.9999954104423523
0.9999952912330627,0.9999957084655762,0.999994695186615,0.9999949932098389
0.9999948740005493,0.9999952912330627,0.9999940991401672,0.9999945163726807
0.9999943971633911,0.9999948143959045,0.9999935030937195,0.9999940395355225
0.9999939799308777,0.9999943971633911,0.999992847442627,0.999993622303009
0.9999934434890747,0.9999939203262329,0.9999922513961792,0.9999931454658508
0.9999929666519165,0.9999934434890747,0.9999915957450867,0.9999927282333374
0.9999924302101135,0.9999929666519165,0.9999909400939941,0.999992311000824
0.9999918937683105,0.9999924302101135,0.9999902844429016,0.9999918341636658
0.9999913573265076,0.9999918937683105,0.9999896287918091,0.9999914169311523
0.9999908208847046,0.9999912977218628,0.9999889731407166,0.9999909996986389
0.9999902844429016,0.999990701675415,0.9999882578849792,0.9999905824661255
0.9999898076057434,0.9999901056289673,0.9999876022338867,0.9999901652336121
0.9999893307685852,0.9999894499778748,0.9999869465827942,0.9999897480010986
0.999988853931427,0.9999887347221375,0.9999862909317017,0.9999892711639404
0.9999883770942688,0.9999880790710449,0.9999856352806091,0.999988853931427
0.9999879002571106,0.9999873638153076,0.9999850392341614,0.9999884366989136
0.9999874234199524,0.9999867081642151,0.9999844431877136,0.9999880194664001
0.9999869465827942,0.9999860525131226,0.9999838471412659,0.9999876022338867
0.9999864101409912,0.99998539686203,0.9999833106994629,0.9999871850013733
0.9999858736991882,0.9999846816062927,0.9999828338623047,0.9999867677688599
0.9999852776527405,0.9999839663505554,0.9999822974205017,0.9999863505363464
0.999984622001648,0.9999832510948181,0.9999818205833435,0.9999859929084778
0.9999839663505554,0.9999825358390808,0.9999814033508301,0.9999855756759644
0.9999833106994629,0.9999818205833435,0.9999809265136719,0.9999851584434509
0.9999825954437256,0.999981164932251,0.9999804496765137,0.9999847412109375
0.9999818205833435,0.9999804496765137,0.9999799728393555,0.9999843835830688
0.9999810457229614,0.9999797940254211,0.9999794363975525,0.9999839663505554
0.9999802708625793,0.9999791979789734,0.9999789595603943,0.999983549118042
0.9999794960021973,0.9999785423278809,0.9999785423278809,0.9999831914901733
0.9999787211418152,0.9999779462814331,0.9999780654907227,0.9999827742576599
0.9999780058860779,0.9999772906303406,0.9999776482582092,0.9999823570251465
0.9999772906303406,0.9999766945838928,0.9999772310256958,0.9999819397926331
0.999976634979248,0.9999761581420898,0.9999768137931824,0.9999815821647644
0.9999760389328003,0.9999756217002869,0.999976396560669,0.999981164932251
0.9999754428863525,0.9999751448631287,0.9999760389328003,0.9999807476997375
0.9999749064445496,0.9999746084213257,0.9999756217002869,0.9999803304672241
0.9999743700027466,0.9999740719795227,0.9999752640724182,0.9999799132347107
0.9999738335609436,0.9999735951423645,0.9999748468399048,0.9999794960021973
0.9999733567237854,0.9999729990959167,0.9999744892120361,0.9999790787696838
0.9999728202819824,0.9999724626541138,0.9999740719795227,0.9999786615371704
0.9999722838401794,0.999971866607666,0.999973714351654,0.999978244304657
0.9999716877937317,0.9999712109565735,0.9999733567237854,0.9999778866767883
0.9999710917472839,0.999970555305481,0.999972939491272,0.9999774694442749
0.9999704957008362,0.9999698400497437,0.9999725222587585,0.9999770522117615
0.9999698996543884,0.9999691843986511,0.9999720454216003,0.9999766945838928
0.9999692440032959,0.9999685287475586,0.9999715089797974,0.9999762773513794
0.9999685883522034,0.9999679327011108,0.9999709725379944,0.999975860118866
0.9999679923057556,0.9999673366546631,0.9999704360961914,0.9999754428863525
0.9999673366546631,0.9999667406082153,0.9999698400497437,0.9999750256538391
0.9999666810035706,0.9999662041664124,0.9999693036079407,0.9999746680259705
0.999966025352478,0.9999656677246094,0.9999687671661377,0.999974250793457
0.9999654293060303,0.9999651908874512,0.9999682307243347,0.9999738335609436
0.9999647736549377,0.9999646544456482,0.9999678134918213,0.9999734163284302
0.99996417760849,0.9999641180038452,0.9999673962593079,0.9999729990959167
0.9999635815620422,0.999963641166687,0.9999670386314392,0.9999725818634033
0.9999629259109497,0.9999631643295288,0.9999667406082153,0.9999721646308899
0.999962329864502,0.9999626874923706,0.9999665021896362,0.9999717473983765
0.9999616742134094,0.9999622106552124,0.9999662637710571,0.999971330165863
0.9999610781669617,0.9999616742134094,0.999966025352478,0.9999709129333496
0.9999604225158691,0.9999611377716064,0.9999658465385437,0.9999704360961914
0.9999597668647766,0.9999606609344482,0.9999656081199646,0.999970018863678
0.9999590516090393,0.9999601244926453,0.9999653697013855,0.9999696016311646
0.999958336353302,0.9999595880508423,0.9999651908874512,0.9999691247940063
0.9999576210975647,0.9999590516090393,0.9999649524688721,0.9999687075614929
0.9999568462371826,0.9999585151672363,0.999964714050293,0.9999682307243347
0.9999560713768005,0.9999579787254333,0.9999645352363586,0.9999678134918213
0.9999552369117737,0.9999573826789856,0.9999642968177795,0.9999673962593079
0.9999544024467468,0.9999568462371826,0.9999640583992004,0.9999669194221497
